MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,Language,Tags,Envs
girlschannel_307226_001,ちょっと近所に行ってくる,ちょっとインド行ってくる,母音が同じで注意,家庭内での会話。相手も驚いた。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '家庭', '日常会話']","['家庭', '日常会話']"
girlschannel_307226_002,ジージャンほしい,じーちゃん？,子音の違いに注意,子供が親に伝えた時の聞き間違い。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '家庭', '日常会話']","['家庭', '日常会話']"
girlschannel_307226_003,これ食べて,胸食べて,発音が似ている,友人同士、後ろから声をかけられて誤解。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '友人', '日常会話']","['友人同士', '日常会話']"
girlschannel_307226_004,超勤（ちょうきん）,貯金,職場用語に注意,新しい職場での専門用語の聞き間違い。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '仕事']",['職場']
girlschannel_307226_005,道端アンジェリカ,道端安全課,有名人名に注意,有名人の名前を聞き間違えた例。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', 'テレビ']",['テレビ']
girlschannel_307226_006,国民栄誉賞,栄養（えいよう）,ニュース用語に注意,ニュースなどでの聞き間違い。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', 'ニュース']",['テレビ']
girlschannel_307226_007,フレッシュグッデイ,ことばにならない,歌詞の空耳に注意,歌詞の空耳。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '音楽', '歌詞']",['音楽']
girlschannel_307226_008,EASY COME EASY GO（踊ろよLADY やさしいスローダンス）,ソウルダンス,歌詞の空耳に注意,B'zの歌詞の空耳。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '音楽', '歌詞']",['音楽']
girlschannel_307226_009,拝啓この手紙,拝啓この手がね,歌詞の空耳に注意,アンジェラ・アキの歌詞の空耳。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', '音楽', '歌詞']",['音楽']
girlschannel_307226_010,公衆の立ち入り,子牛の立ち入り,アナウンスの聞き取りに注意,電車アナウンスの聞き間違い。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', 'アナウンス']",['公共交通機関']
girlschannel_307226_011,お昼休みに電話して,堀部安兵衛に電話して,名前の聞き間違いに注意,さんまさんのネタ。,True,girlschannel_307226,https://girlschannel.net/topics/307226/,日本語,"['聞き間違い', 'ネタ']",['職場']
