MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
www_1101_com_iimatugai_archive_more070629_001,行き方教えてくれ,逝き方教えてくれ,メールやテキストでは漢字変換に注意。,父の同業者が「行き方教えてくれ」と送るつもりが「逝き方教えてくれ」となり、深刻な意味に誤変換。父は結核で入院中。,True,www_1101_com_iimatugai_archive_more070629,N/A,同業者,父,日本語,"['言い間違い', 'メール', '漢字変換', '日常']","['家庭', 'メール', '病院', '静かな環境']"
www_1101_com_iimatugai_archive_more070629_002,夜会巻,魔界巻,聞き取りにくいカタカナ語は注意。,会社の先輩が「夜会巻」を「魔界巻」と言い間違え、ホラーな印象に。飲み会の席での会話。,True,www_1101_com_iimatugai_archive_more070629,N/A,先輩,ピロコ,日本語,"['言い間違い', 'カタカナ語', '職場', '飲み会']","['職場', '飲み会', '騒がしい環境']"
www_1101_com_iimatugai_archive_more070629_003,警視庁,刑務所,似た響きの官庁名は混同しやすい。,社会科見学のバス内で先生が「警視庁」を「刑務所」と言い間違え、生徒が驚く。,True,www_1101_com_iimatugai_archive_more070629,N/A,先生,生徒,日本語,"['言い間違い', '学校', '官庁名', '社会科見学']","['学校', 'バス', '移動中', '騒がしい環境']"
www_1101_com_iimatugai_archive_more070629_004,講習会,口臭会,同音異義語は文脈で判断。,友人に「講習会行く？」と送るつもりが「口臭会行く？」と誤変換。メールでのやりとり。,True,www_1101_com_iimatugai_archive_more070629,N/A,pinkuma,友人,日本語,"['言い間違い', 'メール', '同音異義語', '日常']","['家庭', 'メール', '静かな環境']"
www_1101_com_iimatugai_archive_more070629_005,貴族,遺族,漢字の部首に注意。,小学生が歴史のテストで「貴族」と書くべきところを「遺族」と書いてしまう。,True,www_1101_com_iimatugai_archive_more070629,N/A,C.B,先生,日本語,"['書き間違い', '学校', 'テスト', '漢字']","['学校', '教室', '静かな環境']"
www_1101_com_iimatugai_archive_more070629_006,蘭の祭典,菌の祭典,似た漢字や音の単語は注意。,「世界蘭展」のお知らせを「世界最大の菌の祭典」と読み間違え、キノコのイベントと勘違い。,True,www_1101_com_iimatugai_archive_more070629,N/A,お知らせ,思わず食いついた人,日本語,"['読み間違い', 'イベント', '漢字', '日常']","['公共の場', 'イベント告知', '静かな環境']"
www_1101_com_iimatugai_archive_more070629_007,絵入り行灯,エイリアン丼,聞き取りにくい言葉は文脈で再確認。,車のラジオで「絵入り行灯」を「エイリアン丼」と聞き間違え、奇妙な屋台が出ると勘違い。,True,www_1101_com_iimatugai_archive_more070629,N/A,ラジオ,ちょっと食いたくない,日本語,"['聞き間違い', 'ラジオ', '日常', '屋台']","['車内', 'ラジオ', '移動中', 'ノイズあり']"
www_1101_com_iimatugai_archive_more070629_008,業界研究会,妖怪研究会,早口や滑舌に注意。,就活中の先輩が「業界研究会」と言ったのを「妖怪研究会」と聞き間違え、ホラーな印象に。,True,www_1101_com_iimatugai_archive_more070629,N/A,先輩,きっと講師は水木しげる,日本語,"['聞き間違い', '就活', '日常', 'ホラー']","['友人同士', '会話', '静かな環境']"
www_1101_com_iimatugai_archive_more070629_009,USB端子,BSE探知機,カタカナ略語は正確に。,母が「USB端子」を「BSE探知機」と言い間違え、牛海綿状脳症の機械と勘違い。パソコンのデータ移動の話題。,True,www_1101_com_iimatugai_archive_more070629,N/A,母,ひだまり,日本語,"['言い間違い', 'カタカナ略語', '家庭', 'パソコン']","['家庭', '会話', '静かな環境']"
www_1101_com_iimatugai_archive_more070629_010,クレーター,クーデター,カタカナ語の意味を確認。,ママ友が「にきびがすごくて『クーデター』と呼ばれてた」と言い間違え、本来は「クレーター」。,True,www_1101_com_iimatugai_archive_more070629,N/A,Kちゃん,ぷもっち,日本語,"['言い間違い', 'カタカナ語', '家庭', '日常']","['家庭', '会話', '静かな環境']"
www_1101_com_iimatugai_archive_more070629_011,異人さん,囚人さん,歌詞の聞き間違いはよくある。,子供の頃「赤い靴」の歌詞「異人さんに連れられて」を「囚人さんに連れられて」と歌っていた。,True,www_1101_com_iimatugai_archive_more070629,N/A,子供,烏賊そうめん大好き,日本語,"['聞き間違い', '歌詞', '子供', '非母語話者', '日常']","['家庭', '歌', '静かな環境']"
