MishearID,EnvID
coffee_break_parts_similar201503_001,TRANSCRIPTION
coffee_break_parts_similar201503_002,TRANSCRIPTION
coffee_break_parts_similar201503_003,TRANSCRIPTION
coffee_break_parts_similar201503_004,TRANSCRIPTION
coffee_break_parts_similar201503_005,TRANSCRIPTION
coffee_break_parts_similar201503_006,TRANSCRIPTION
coffee_break_parts_similar201503_007,TRANSCRIPTION
coffee_break_parts_similar201503_008,TRANSCRIPTION
coffee_break_parts_similar201503_009,TRANSCRIPTION
coffee_break_parts_similar201503_010,TRANSCRIPTION
