MishearID,EnvID
coffee_break_parts_similar201709_001,TRANSCRIPTION
coffee_break_parts_similar201709_002,TRANSCRIPTION
coffee_break_parts_similar201709_003,TRANSCRIPTION
coffee_break_parts_similar201709_004,TRANSCRIPTION
coffee_break_parts_similar201709_005,TRANSCRIPTION
coffee_break_parts_similar201709_006,TRANSCRIPTION
coffee_break_parts_similar201709_007,TRANSCRIPTION
coffee_break_parts_similar201709_008,TRANSCRIPTION
coffee_break_parts_similar201709_009,TRANSCRIPTION
coffee_break_parts_similar201709_010,TRANSCRIPTION
