MishearID,EnvID
coffee_break_parts_similar200907_001,TRANSCRIPTION
coffee_break_parts_similar200907_002,TRANSCRIPTION
coffee_break_parts_similar200907_003,TRANSCRIPTION
coffee_break_parts_similar200907_004,TRANSCRIPTION
coffee_break_parts_similar200907_005,TRANSCRIPTION
coffee_break_parts_similar200907_006,TRANSCRIPTION
coffee_break_parts_similar200907_007,TRANSCRIPTION
coffee_break_parts_similar200907_008,TRANSCRIPTION
coffee_break_parts_similar200907_009,TRANSCRIPTION
coffee_break_parts_similar200907_010,TRANSCRIPTION
