MishearID,EnvID
coffee_break_parts_similar200510_001,TRANSCRIPTION
coffee_break_parts_similar200510_002,TRANSCRIPTION
coffee_break_parts_similar200510_003,TRANSCRIPTION
coffee_break_parts_similar200510_004,TRANSCRIPTION
coffee_break_parts_similar200510_005,TRANSCRIPTION
coffee_break_parts_similar200510_006,TRANSCRIPTION
coffee_break_parts_similar200510_007,TRANSCRIPTION
coffee_break_parts_similar200510_008,TRANSCRIPTION
coffee_break_parts_similar200510_009,TRANSCRIPTION
coffee_break_parts_similar200510_010,TRANSCRIPTION
coffee_break_parts_similar200510_011,TRANSCRIPTION
