MishearID,EnvID
coffee_break_parts_similar201212_001,TRANSCRIPTION
coffee_break_parts_similar201212_002,TRANSCRIPTION
coffee_break_parts_similar201212_003,TRANSCRIPTION
coffee_break_parts_similar201212_004,TRANSCRIPTION
coffee_break_parts_similar201212_005,TRANSCRIPTION
coffee_break_parts_similar201212_006,TRANSCRIPTION
coffee_break_parts_similar201212_007,TRANSCRIPTION
coffee_break_parts_similar201212_008,TRANSCRIPTION
coffee_break_parts_similar201212_009,TRANSCRIPTION
coffee_break_parts_similar201212_010,TRANSCRIPTION
