MishearID,EnvID
coffee_break_parts_similar201810_001,TRANSCRIPTION
coffee_break_parts_similar201810_002,TRANSCRIPTION
coffee_break_parts_similar201810_003,TRANSCRIPTION
coffee_break_parts_similar201810_004,TRANSCRIPTION
coffee_break_parts_similar201810_005,TRANSCRIPTION
coffee_break_parts_similar201810_006,TRANSCRIPTION
coffee_break_parts_similar201810_007,TRANSCRIPTION
coffee_break_parts_similar201810_008,TRANSCRIPTION
coffee_break_parts_similar201810_009,TRANSCRIPTION
coffee_break_parts_similar201810_010,TRANSCRIPTION
