MishearID,EnvID
coffee_break_parts_similar200604_001,TRANSCRIPTION
coffee_break_parts_similar200604_002,TRANSCRIPTION
coffee_break_parts_similar200604_003,TRANSCRIPTION
coffee_break_parts_similar200604_004,TRANSCRIPTION
coffee_break_parts_similar200604_005,TRANSCRIPTION
coffee_break_parts_similar200604_006,TRANSCRIPTION
coffee_break_parts_similar200604_007,TRANSCRIPTION
coffee_break_parts_similar200604_008,TRANSCRIPTION
coffee_break_parts_similar200604_009,TRANSCRIPTION
coffee_break_parts_similar200604_010,TRANSCRIPTION
