MishearID,EnvID
coffee_break_parts_similar201209_001,MOJINO_TOWN
coffee_break_parts_similar201209_002,AVIATION_UNIVERSITY
coffee_break_parts_similar201209_003,FOREIGN_MINISTRY
coffee_break_parts_similar201209_004,SPECIAL_MEASURES_LAW
coffee_break_parts_similar201209_005,EASTERN_DISTRICT_COMMUNITY
coffee_break_parts_similar201209_006,ECONOMIC_POLICY
coffee_break_parts_similar201209_007,SHINKANSEN
coffee_break_parts_similar201209_008,NATIONAL_DIET
coffee_break_parts_similar201209_009,EUROPEAN_ISSUE
coffee_break_parts_similar201209_010,ELECTRICITY_SUPPLY_DEMAND
