MishearID,EnvID
coffee_break_parts_similar200706_001,TRANSCRIPTION
coffee_break_parts_similar200706_002,TRANSCRIPTION
coffee_break_parts_similar200706_003,TRANSCRIPTION
coffee_break_parts_similar200706_004,TRANSCRIPTION
coffee_break_parts_similar200706_005,TRANSCRIPTION
coffee_break_parts_similar200706_006,TRANSCRIPTION
coffee_break_parts_similar200706_007,TRANSCRIPTION
coffee_break_parts_similar200706_008,TRANSCRIPTION
coffee_break_parts_similar200706_009,TRANSCRIPTION
coffee_break_parts_similar200706_010,TRANSCRIPTION
