MishearID,EnvID
coffee_break_parts_similar200508_001,TRANSCRIPTION
coffee_break_parts_similar200508_002,TRANSCRIPTION
coffee_break_parts_similar200508_003,TRANSCRIPTION
coffee_break_parts_similar200508_004,TRANSCRIPTION
coffee_break_parts_similar200508_005,TRANSCRIPTION
coffee_break_parts_similar200508_006,TRANSCRIPTION
coffee_break_parts_similar200508_007,TRANSCRIPTION
coffee_break_parts_similar200508_008,TRANSCRIPTION
coffee_break_parts_similar200508_009,TRANSCRIPTION
coffee_break_parts_similar200508_010,TRANSCRIPTION
