MishearID,EnvID
coffee_break_parts_similar201802_001,TRANSCRIPTION
coffee_break_parts_similar201802_002,TRANSCRIPTION
coffee_break_parts_similar201802_003,TRANSCRIPTION
coffee_break_parts_similar201802_004,TRANSCRIPTION
coffee_break_parts_similar201802_005,TRANSCRIPTION
coffee_break_parts_similar201802_006,TRANSCRIPTION
coffee_break_parts_similar201802_007,TRANSCRIPTION
coffee_break_parts_similar201802_008,TRANSCRIPTION
coffee_break_parts_similar201802_009,TRANSCRIPTION
coffee_break_parts_similar201802_010,TRANSCRIPTION
