MishearID,EnvID
coffee_break_parts_similar201704_001,TRANSCRIPTION
coffee_break_parts_similar201704_002,TRANSCRIPTION
coffee_break_parts_similar201704_003,TRANSCRIPTION
coffee_break_parts_similar201704_004,TRANSCRIPTION
coffee_break_parts_similar201704_005,TRANSCRIPTION
coffee_break_parts_similar201704_006,TRANSCRIPTION
coffee_break_parts_similar201704_007,TRANSCRIPTION
coffee_break_parts_similar201704_008,TRANSCRIPTION
coffee_break_parts_similar201704_009,TRANSCRIPTION
coffee_break_parts_similar201704_010,TRANSCRIPTION
