MishearID,EnvID
coffee_break_parts_similar200909_001,TRANSCRIPTION
coffee_break_parts_similar200909_002,TRANSCRIPTION
coffee_break_parts_similar200909_003,TRANSCRIPTION
coffee_break_parts_similar200909_004,TRANSCRIPTION
coffee_break_parts_similar200909_005,TRANSCRIPTION
coffee_break_parts_similar200909_006,TRANSCRIPTION
coffee_break_parts_similar200909_007,TRANSCRIPTION
coffee_break_parts_similar200909_008,TRANSCRIPTION
coffee_break_parts_similar200909_009,TRANSCRIPTION
coffee_break_parts_similar200909_010,TRANSCRIPTION
