MishearID,EnvID
coffee_break_parts_similar201605_001,TRANSCRIPTION
coffee_break_parts_similar201605_002,TRANSCRIPTION
coffee_break_parts_similar201605_003,TRANSCRIPTION
coffee_break_parts_similar201605_004,TRANSCRIPTION
coffee_break_parts_similar201605_005,TRANSCRIPTION
coffee_break_parts_similar201605_006,TRANSCRIPTION
coffee_break_parts_similar201605_007,TRANSCRIPTION
coffee_break_parts_similar201605_008,TRANSCRIPTION
coffee_break_parts_similar201605_009,TRANSCRIPTION
coffee_break_parts_similar201605_010,TRANSCRIPTION
