MishearID,EnvID
coffee_break_parts_similar200809_001,TRANSCRIPTION
coffee_break_parts_similar200809_002,TRANSCRIPTION
coffee_break_parts_similar200809_003,TRANSCRIPTION
coffee_break_parts_similar200809_004,TRANSCRIPTION
coffee_break_parts_similar200809_005,TRANSCRIPTION
coffee_break_parts_similar200809_006,TRANSCRIPTION
coffee_break_parts_similar200809_007,TRANSCRIPTION
coffee_break_parts_similar200809_008,TRANSCRIPTION
coffee_break_parts_similar200809_009,TRANSCRIPTION
coffee_break_parts_similar200809_010,TRANSCRIPTION
