MishearID,EnvID
coffee_break_parts_similar200603_001,TRANSCRIPTION
coffee_break_parts_similar200603_002,TRANSCRIPTION
coffee_break_parts_similar200603_003,TRANSCRIPTION
coffee_break_parts_similar200603_004,TRANSCRIPTION
coffee_break_parts_similar200603_005,TRANSCRIPTION
coffee_break_parts_similar200603_006,TRANSCRIPTION
coffee_break_parts_similar200603_007,TRANSCRIPTION
coffee_break_parts_similar200603_008,TRANSCRIPTION
coffee_break_parts_similar200603_009,TRANSCRIPTION
coffee_break_parts_similar200603_010,TRANSCRIPTION
