MishearID,EnvID
coffee_break_parts_similar200501_001,TRANSCRIPTION
coffee_break_parts_similar200501_002,TRANSCRIPTION
coffee_break_parts_similar200501_003,TRANSCRIPTION
coffee_break_parts_similar200501_004,TRANSCRIPTION
coffee_break_parts_similar200501_005,TRANSCRIPTION
coffee_break_parts_similar200501_006,TRANSCRIPTION
coffee_break_parts_similar200501_007,TRANSCRIPTION
coffee_break_parts_similar200501_008,TRANSCRIPTION
coffee_break_parts_similar200501_009,TRANSCRIPTION
coffee_break_parts_similar200501_010,TRANSCRIPTION
