MishearID,EnvID
coffee_break_parts_similar200811_001,TRANSCRIPTION
coffee_break_parts_similar200811_002,TRANSCRIPTION
coffee_break_parts_similar200811_003,TRANSCRIPTION
coffee_break_parts_similar200811_004,TRANSCRIPTION
coffee_break_parts_similar200811_005,TRANSCRIPTION
coffee_break_parts_similar200811_006,TRANSCRIPTION
coffee_break_parts_similar200811_007,TRANSCRIPTION
coffee_break_parts_similar200811_008,TRANSCRIPTION
coffee_break_parts_similar200811_009,TRANSCRIPTION
coffee_break_parts_similar200811_010,TRANSCRIPTION
