MishearID,EnvID
coffee_break_parts_similar201408_001,TRANSCRIPTION
coffee_break_parts_similar201408_002,TRANSCRIPTION
coffee_break_parts_similar201408_003,TRANSCRIPTION
coffee_break_parts_similar201408_004,TRANSCRIPTION
coffee_break_parts_similar201408_005,TRANSCRIPTION
coffee_break_parts_similar201408_006,TRANSCRIPTION
coffee_break_parts_similar201408_007,TRANSCRIPTION
coffee_break_parts_similar201408_008,TRANSCRIPTION
coffee_break_parts_similar201408_009,TRANSCRIPTION
coffee_break_parts_similar201408_010,TRANSCRIPTION
