MishearID,EnvID
coffee_break_parts_similar201701_001,TRANSCRIPTION
coffee_break_parts_similar201701_002,TRANSCRIPTION
coffee_break_parts_similar201701_003,TRANSCRIPTION
coffee_break_parts_similar201701_004,TRANSCRIPTION
coffee_break_parts_similar201701_005,TRANSCRIPTION
coffee_break_parts_similar201701_006,TRANSCRIPTION
coffee_break_parts_similar201701_007,TRANSCRIPTION
coffee_break_parts_similar201701_008,TRANSCRIPTION
coffee_break_parts_similar201701_009,TRANSCRIPTION
coffee_break_parts_similar201701_010,TRANSCRIPTION
