MishearID,TagID
tenshokudou_11188_001,TAXI
tenshokudou_11188_001,MISHEARING
tenshokudou_11188_001,GEONAME
tenshokudou_11188_001,CAPITAL_REGION
tenshokudou_11188_001,TRANSPORTATION
tenshokudou_11188_002,TAXI
tenshokudou_11188_002,MISHEARING
tenshokudou_11188_002,GEONAME
tenshokudou_11188_002,CAPITAL_REGION
tenshokudou_11188_002,TRANSPORTATION
tenshokudou_11188_003,TAXI
tenshokudou_11188_003,MISHEARING
tenshokudou_11188_003,GEONAME
tenshokudou_11188_003,CAPITAL_REGION
tenshokudou_11188_003,TRANSPORTATION
tenshokudou_11188_004,TAXI
tenshokudou_11188_004,MISHEARING
tenshokudou_11188_004,GEONAME
tenshokudou_11188_004,CAPITAL_REGION
tenshokudou_11188_004,TRANSPORTATION
tenshokudou_11188_005,TAXI
tenshokudou_11188_005,MISHEARING
tenshokudou_11188_005,GEONAME
tenshokudou_11188_005,CAPITAL_REGION
tenshokudou_11188_005,TRANSPORTATION
tenshokudou_11188_006,TAXI
tenshokudou_11188_006,MISHEARING
tenshokudou_11188_006,GEONAME
tenshokudou_11188_006,CAPITAL_REGION
tenshokudou_11188_006,TRANSPORTATION
tenshokudou_11188_007,TAXI
tenshokudou_11188_007,MISHEARING
tenshokudou_11188_007,GEONAME
tenshokudou_11188_007,CAPITAL_REGION
tenshokudou_11188_007,TRANSPORTATION
tenshokudou_11188_008,TAXI
tenshokudou_11188_008,MISHEARING
tenshokudou_11188_008,GEONAME
tenshokudou_11188_008,CAPITAL_REGION
tenshokudou_11188_008,TRANSPORTATION
tenshokudou_11188_009,TAXI
tenshokudou_11188_009,MISHEARING
tenshokudou_11188_009,GEONAME
tenshokudou_11188_009,CAPITAL_REGION
tenshokudou_11188_009,TRANSPORTATION
tenshokudou_11188_010,TAXI
tenshokudou_11188_010,MISHEARING
tenshokudou_11188_010,GEONAME
tenshokudou_11188_010,CAPITAL_REGION
tenshokudou_11188_010,TRANSPORTATION
tenshokudou_11188_011,TAXI
tenshokudou_11188_011,MISHEARING
tenshokudou_11188_011,GEONAME
tenshokudou_11188_011,CAPITAL_REGION
tenshokudou_11188_011,TRANSPORTATION
tenshokudou_11188_012,TAXI
tenshokudou_11188_012,MISHEARING
tenshokudou_11188_012,GEONAME
tenshokudou_11188_012,CAPITAL_REGION
tenshokudou_11188_012,TRANSPORTATION
tenshokudou_11188_013,TAXI
tenshokudou_11188_013,MISHEARING
tenshokudou_11188_013,GEONAME
tenshokudou_11188_013,CAPITAL_REGION
tenshokudou_11188_013,TRANSPORTATION
tenshokudou_11188_014,TAXI
tenshokudou_11188_014,MISHEARING
tenshokudou_11188_014,GEONAME
tenshokudou_11188_014,CAPITAL_REGION
tenshokudou_11188_014,TRANSPORTATION
tenshokudou_11188_015,TAXI
tenshokudou_11188_015,MISHEARING
tenshokudou_11188_015,GEONAME
tenshokudou_11188_015,CAPITAL_REGION
tenshokudou_11188_015,TRANSPORTATION
tenshokudou_11188_016,TAXI
tenshokudou_11188_016,MISHEARING
tenshokudou_11188_016,GEONAME
tenshokudou_11188_016,CAPITAL_REGION
tenshokudou_11188_016,TRANSPORTATION
tenshokudou_11188_017,TAXI
tenshokudou_11188_017,MISHEARING
tenshokudou_11188_017,GEONAME
tenshokudou_11188_017,CAPITAL_REGION
tenshokudou_11188_017,TRANSPORTATION
tenshokudou_11188_018,TAXI
tenshokudou_11188_018,MISHEARING
tenshokudou_11188_018,GEONAME
tenshokudou_11188_018,CAPITAL_REGION
tenshokudou_11188_018,TRANSPORTATION
tenshokudou_11188_019,TAXI
tenshokudou_11188_019,MISHEARING
tenshokudou_11188_019,GEONAME
tenshokudou_11188_019,CAPITAL_REGION
tenshokudou_11188_019,TRANSPORTATION
tenshokudou_11188_020,TAXI
tenshokudou_11188_020,MISHEARING
tenshokudou_11188_020,GEONAME
tenshokudou_11188_020,CAPITAL_REGION
tenshokudou_11188_020,TRANSPORTATION
