MishearID,TagID
komachi_212663_001,NAME
komachi_212663_001,SURNAME
komachi_212663_001,MISHEARING
komachi_212663_001,PHONE_SUPPORT
komachi_212663_001,JAPANESE_LANGUAGE
komachi_212663_001,COMMUNICATION
komachi_212663_001,DAILY_LIFE
komachi_212663_002,NAME
komachi_212663_002,SURNAME
komachi_212663_002,MISHEARING
komachi_212663_002,PHONE_SUPPORT
komachi_212663_002,JAPANESE_LANGUAGE
komachi_212663_002,COMMUNICATION
komachi_212663_002,DAILY_LIFE
komachi_212663_003,NAME
komachi_212663_003,SURNAME
komachi_212663_003,MISHEARING
komachi_212663_003,PHONE_SUPPORT
komachi_212663_003,JAPANESE_LANGUAGE
komachi_212663_003,COMMUNICATION
komachi_212663_003,DAILY_LIFE
komachi_212663_005,NAME
komachi_212663_005,SURNAME
komachi_212663_005,MISHEARING
komachi_212663_005,PHONE_SUPPORT
komachi_212663_005,JAPANESE_LANGUAGE
komachi_212663_005,COMMUNICATION
komachi_212663_005,DAILY_LIFE
komachi_212663_006,NAME
komachi_212663_006,SURNAME
komachi_212663_006,MISHEARING
komachi_212663_006,PHONE_SUPPORT
komachi_212663_006,JAPANESE_LANGUAGE
komachi_212663_006,COMMUNICATION
komachi_212663_006,DAILY_LIFE
komachi_212663_007,NAME
komachi_212663_007,SURNAME
komachi_212663_007,MISHEARING
komachi_212663_007,PHONE_SUPPORT
komachi_212663_007,JAPANESE_LANGUAGE
komachi_212663_007,COMMUNICATION
komachi_212663_007,DAILY_LIFE
komachi_212663_008,NAME
komachi_212663_008,SURNAME
komachi_212663_008,MISHEARING
komachi_212663_008,PHONE_SUPPORT
komachi_212663_008,JAPANESE_LANGUAGE
komachi_212663_008,COMMUNICATION
komachi_212663_008,DAILY_LIFE
komachi_212663_009,NAME
komachi_212663_009,SURNAME
komachi_212663_009,MISHEARING
komachi_212663_009,PHONE_SUPPORT
komachi_212663_009,JAPANESE_LANGUAGE
komachi_212663_009,COMMUNICATION
komachi_212663_009,DAILY_LIFE
komachi_212663_010,NAME
komachi_212663_010,SURNAME
komachi_212663_010,MISHEARING
komachi_212663_010,PHONE_SUPPORT
komachi_212663_010,JAPANESE_LANGUAGE
komachi_212663_010,COMMUNICATION
komachi_212663_010,DAILY_LIFE
komachi_212663_011,NAME
komachi_212663_011,MISHEARING
komachi_212663_011,DAILY_LIFE
komachi_212663_012,NAME
komachi_212663_012,MISHEARING
komachi_212663_012,DAILY_LIFE
komachi_212663_013,NAME
komachi_212663_013,MISHEARING
komachi_212663_013,DAILY_LIFE
komachi_212663_014,NAME
komachi_212663_014,MISHEARING
komachi_212663_014,DAILY_LIFE
komachi_212663_015,NAME
komachi_212663_015,MISHEARING
komachi_212663_015,DAILY_LIFE
