MishearID,TagID
milacshearing_communication_001,KIKIMACHIGAI
milacshearing_communication_001,HOCHOKI
milacshearing_communication_001,NIHONGO
milacshearing_communication_001,SUUJI
milacshearing_communication_001,COMMUNICATION
milacshearing_communication_001,SHIGOTO
milacshearing_communication_001,NICHOSEIKATSU
milacshearing_communication_002,KIKIMACHIGAI
milacshearing_communication_002,HOCHOKI
milacshearing_communication_002,NIHONGO
milacshearing_communication_002,TABEMONO
milacshearing_communication_002,COMMUNICATION
milacshearing_communication_002,SHIGOTO
milacshearing_communication_002,NICHOSEIKATSU
