MishearID,TagID
transcosmos_cotra_order_001,CONTACT_CENTER
transcosmos_cotra_order_001,CALL_CENTER
transcosmos_cotra_order_001,ORDER_ACCEPTANCE
transcosmos_cotra_order_001,PHONE_SUPPORT
transcosmos_cotra_order_001,CUSTOMER_SERVICE
transcosmos_cotra_order_001,MISHEARING
transcosmos_cotra_order_001,KANJI_NOTATION
transcosmos_cotra_order_001,OPERATOR
transcosmos_cotra_order_002,CONTACT_CENTER
transcosmos_cotra_order_002,CALL_CENTER
transcosmos_cotra_order_002,ORDER_ACCEPTANCE
transcosmos_cotra_order_002,PHONE_SUPPORT
transcosmos_cotra_order_002,CUSTOMER_SERVICE
transcosmos_cotra_order_002,MISHEARING
transcosmos_cotra_order_002,KANJI_NOTATION
transcosmos_cotra_order_002,OPERATOR
transcosmos_cotra_order_003,CONTACT_CENTER
transcosmos_cotra_order_003,CALL_CENTER
transcosmos_cotra_order_003,ORDER_ACCEPTANCE
transcosmos_cotra_order_003,PHONE_SUPPORT
transcosmos_cotra_order_003,CUSTOMER_SERVICE
transcosmos_cotra_order_003,MISHEARING
transcosmos_cotra_order_003,KANJI_NOTATION
transcosmos_cotra_order_003,OPERATOR
