MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
www_1101_com_m_iimatugai_795_html_001,点滅が信号してるとこで降ろして！,点滅してる信号のとこで降ろして！,語順の混乱に注意,同窓会帰り、女性同級生が車中でナビ中に発言。混乱した語順で言い間違い。,True,www_1101_com_m_iimatugai_795_html,N/A,女性同級生,運転者,日本語,"['言い間違い', '日常', 'ユーモア']","['車中', '会話', '運転中']"
www_1101_com_m_iimatugai_795_html_002,振込めマニア,振込めサギ,「サギ」と「マニア」の語感の違いに注意,銀行振込詐欺の話題で、知人に注意喚起する際に言い間違い。,True,www_1101_com_m_iimatugai_795_html,N/A,投稿者,知人,日本語,"['言い間違い', '日常', 'ユーモア']","['会話', '銀行振込の話題']"
www_1101_com_m_iimatugai_795_html_003,てまみあふらー,手編みマフラー,聞き取りにくい発音に注意,職場で後輩が「手編みマフラー」を言い間違えた。,True,www_1101_com_m_iimatugai_795_html,N/A,後輩,投稿者,日本語,"['言い間違い', '日常', 'ユーモア']","['職場', '会話']"
www_1101_com_m_iimatugai_795_html_004,びよ〜んの紙,B4の紙,音の印象で呼び名が変化,コピー用紙が切れた際、B4を「びよ〜ん」と言い間違え、その後もそう呼ぶようになった。,True,www_1101_com_m_iimatugai_795_html,N/A,投稿者,家族,日本語,"['言い間違い', '日常', 'ユーモア']","['自宅', '仕事中']"
www_1101_com_m_iimatugai_795_html_005,ケータイ枕,低反発枕,「携帯」と「低反発」の音の類似に注意,義母が「低反発枕」を「ケータイ枕」と言い間違えた。,True,www_1101_com_m_iimatugai_795_html,N/A,義母,投稿者,日本語,"['言い間違い', '日常', 'ユーモア']","['家庭', '会話']"
www_1101_com_m_iimatugai_795_html_006,無抵抗枕,低反発枕,「無抵抗」と「低反発」の意味の違いに注意,新しい枕を買う際に「低反発枕」を「無抵抗枕」と言い間違えた。,True,www_1101_com_m_iimatugai_795_html,N/A,投稿者,家族,日本語,"['言い間違い', '日常', 'ユーモア']","['家庭', '会話']"
www_1101_com_m_iimatugai_795_html_007,そばかすがいい,そばがらがいい,「そばかす」と「そばがら」の混同に注意,電車内で「そばがら枕」を「そばかす」と言い間違えた。,True,www_1101_com_m_iimatugai_795_html,N/A,女性,友人,日本語,"['言い間違い', '日常', 'ユーモア']","['電車内', '会話']"
www_1101_com_m_iimatugai_795_html_008,ぬけしゃあしゃあ,いけしゃあしゃあ,慣用句の誤用に注意,職場の先輩の言い間違いを真似して他人に使い、指摘された。,True,www_1101_com_m_iimatugai_795_html,N/A,投稿者,他の人,日本語,"['言い間違い', '日常', 'ユーモア']","['職場', '会話']"
www_1101_com_m_iimatugai_795_html_009,ふゆいさむ,寒い冬,語順の逆転に注意,ニュース番組の男性アナウンサーが「寒い冬」を「ふゆいさむ」と言い間違え、後で訂正。,True,www_1101_com_m_iimatugai_795_html,N/A,男性アナ,視聴者,日本語,"['言い間違い', '放送', 'ユーモア']","['テレビ番組', 'ニュース', '放送用マイク']"
www_1101_com_m_iimatugai_795_html_010,さるですね〜,春ですね〜,季節の言葉の聞き間違いに注意,天気キャスターが「春ですね〜」を「さるですね〜」と言い間違えた。,True,www_1101_com_m_iimatugai_795_html,N/A,キャスター,視聴者,日本語,"['言い間違い', '放送', 'ユーモア']","['テレビ番組', '天気予報', '放送用マイク']"
www_1101_com_m_iimatugai_795_html_011,ホノルルは雪,モスクワは雪,地名の混同に注意,NHKアナウンサーが「モスクワは雪」を「ホノルルは雪」と言い間違え、すぐ訂正。,True,www_1101_com_m_iimatugai_795_html,N/A,NHKアナ,視聴者,日本語,"['言い間違い', '放送', 'ユーモア']","['テレビ番組', 'ニュース', '放送用マイク']"
www_1101_com_m_iimatugai_795_html_012,テレポートのあるマンション,ヘリポートのあるマンション,カタカナ語の混同に注意,妹との会話で「ヘリポート」を「テレポート」と言い間違え、さらに混乱。,True,www_1101_com_m_iimatugai_795_html,N/A,投稿者,妹,日本語,"['言い間違い', '日常', 'ユーモア']","['車中', '家族', '会話', '運転中']"
www_1101_com_m_iimatugai_795_html_013,ヘレポート,ヘリポート,カタカナ語の発音に注意,上記会話の流れで「ヘリポート」を「ヘレポート」と言い間違えた。,True,www_1101_com_m_iimatugai_795_html,N/A,投稿者,妹,日本語,"['言い間違い', '日常', 'ユーモア']","['車中', '家族', '会話', '運転中']"
www_1101_com_m_iimatugai_795_html_014,ヘレコプター,ヘリコプター,カタカナ語の発音に注意,上記会話の流れで「ヘリコプター」を「ヘレコプター」と言い間違えた。,True,www_1101_com_m_iimatugai_795_html,N/A,投稿者,妹,日本語,"['言い間違い', '日常', 'ユーモア']","['車中', '家族', '会話', '運転中']"
www_1101_com_m_iimatugai_795_html_015,クリオネア,クリオネ,語尾の混同に注意,妹が「クリオネ」を「クリオネア」と言い間違えた。,True,www_1101_com_m_iimatugai_795_html,N/A,妹,投稿者,日本語,"['言い間違い', '日常', 'ユーモア']","['家庭', '会話']"
