MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
www_1101_com_iimatugai_archive_more1228_html_001,チーフ,トーフ,「チ」と「ト」は形が似ているので注意,新しい仕事のメンバー表で肩書きが「トーフ」になっていた。本人は「チーフ」。色白が由来のジョーク。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,不明,不明,日本語,"['書き間違い', '日常', 'ユーモア']",['職場（メンバー表作成時）']
www_1101_com_iimatugai_archive_more1228_html_002,フルスイング,スルスイング,「フ」と「ス」は似ているので注意,受験生への黒板メッセージで担任が「スルスイング」と書いた。生徒はやる気が出なかった。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,担任,生徒,日本語,"['書き間違い', '学校', 'ユーモア']",['学校（黒板）']
www_1101_com_iimatugai_archive_more1228_html_003,確認,認認,変換ミスに注意,取引先からのFAXで「昨日分を認認したところ」と書かれていた。ハットリくんの「ニンニン」みたいと話題に。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,取引先,受信者,日本語,"['書き間違い', '職場', 'ユーモア']",['職場（FAX）']
www_1101_com_iimatugai_archive_more1228_html_004,夜のディナー/夜の定食,夜のランチ,「ランチ」は昼食なので注意,中華料理店の張り紙で「夜のランチ」と書かれていた。堂々と掲示されていたため違和感があった。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,店主,客,日本語,"['書き間違い', '飲食店', 'ユーモア']",['飲食店（張り紙）']
www_1101_com_iimatugai_archive_more1228_html_005,燃えるゴミ,燃えろゴミ,命令形にならないよう注意,駅のゴミ箱の表示が「燃えろゴミ」になっていた。命令形で違和感。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,不明,不明,日本語,"['書き間違い', '公共施設', 'ユーモア']",['公共施設（駅のゴミ箱）']
www_1101_com_iimatugai_archive_more1228_html_006,アメリカのニューヨーク,アメリカのヨーロッパ,地名の混同に注意,妹がノートに漫画を描く際「アメリカのヨーロッパ」と書いた。本当は「アメリカのニューヨーク」と書きたかった。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,妹,不明,日本語,"['書き間違い', '学校', 'ユーモア']",['家庭・学校（ノート）']
www_1101_com_iimatugai_archive_more1228_html_007,ファ,ア,音楽記号のメモは正確に,教科書の楽譜メモで「ファ」を「ア」と書き間違え、全ページ修正する羽目に。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,本人,本人,日本語,"['書き間違い', '学校', '音楽', 'ユーモア']",['学校（音楽の授業、教科書）']
www_1101_com_iimatugai_archive_more1228_html_008,弟,お弟,「お父さん」「お母さん」と混同しないよう注意,日記で「弟」を「お弟」と書き続けていた。敬語のようになってしまった。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,本人,先生,日本語,"['書き間違い', '学校', '日記', 'ユーモア']",['学校（生活記録・日記）']
www_1101_com_iimatugai_archive_more1228_html_009,単３乾電池,炭酸乾電池,電池の種類名に注意,発注伝票に「炭酸乾電池」と記入。後輩は「アルカリ乾電池」からの連想で間違えた。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,後輩,先輩,日本語,"['書き間違い', '職場', 'ユーモア']",['職場（発注伝票）']
www_1101_com_iimatugai_archive_more1228_html_010,忘年会,忘年金,お金のことを考えすぎないよう注意,手帳に「忘年会」と書くつもりが「忘年金」と書いてしまった。経理部勤務のため無意識にお金を連想。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,本人,本人,日本語,"['書き間違い', '職場', 'ユーモア']",['職場（手帳）']
www_1101_com_iimatugai_archive_more1228_html_011,福島県会津若松市,福島県合図若松氏,住所の漢字変換に注意,FAXで「福島県合図若松氏」と書かれていた。正しくは「会津若松市」。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,客,会社,日本語,"['書き間違い', '通信', 'ユーモア']",['職場（FAX）']
www_1101_com_iimatugai_archive_more1228_html_012,赤坂,Alaska,外国人による日本の地名表記に注意,アメリカ人が「赤坂」を「Alaska」と書いていた。東京アラスカ○丁目で郵便が届いた。,True,www_1101_com_iimatugai_archive_more1228_html,N/A,アメリカ人,会社,英語/日本語,"['書き間違い', '非母語話者', '通信', 'ユーモア']",['職場（海外事業部、郵便）']
