MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
www_1101_com_m_iimatugai_307_html_001,私が生きていた頃にはねぇー,私が生まれた昭和50年代にはねぇー,昔話をする時は表現に注意,塾講師が生徒に昭和50年代の話をしようとして、ゾンビのような表現になってしまった。,True,www_1101_com_m_iimatugai_307_html,N/A,ちゅろ,生徒,日本語,"['言い間違い', '教育', 'ユーモア']",['塾教室（静かな教室、対面会話）']
www_1101_com_m_iimatugai_307_html_002,返信お願いします,変死をお願いします,携帯メールの入力ミスに注意,急いでメールを打った際、「わをん」ボタンの押し間違いでホラーな内容になってしまった。,True,www_1101_com_m_iimatugai_307_html,N/A,朝人,受信者,日本語,"['言い間違い', '生活', 'ユーモア']",['携帯メール（テキスト入力、急いでいる状況）']
www_1101_com_m_iimatugai_307_html_003,カフェイン摂りなさい,コカイン摂りなさい,カタカナ語の発音に注意,母が眠い娘にカフェインを勧めるつもりが、違法薬物の名前を言ってしまった。,True,www_1101_com_m_iimatugai_307_html,N/A,母,Eki,日本語,"['言い間違い', '家庭', 'ユーモア']",['家庭（リビング、親子会話）']
www_1101_com_m_iimatugai_307_html_004,井田両国堂,イタリア極道,会社名の聞き取りは慎重に,会社の電話を取り次ぐ際、会社名をマフィアのように聞き間違えた。,True,www_1101_com_m_iimatugai_307_html,N/A,はぐ,担当者,日本語,"['聞き間違い', '会社', 'ユーモア']",['会社の電話（オフィス、電話越し）']
www_1101_com_m_iimatugai_307_html_005,人生山あり谷あり,人生谷あり苦あり,ことわざの正しい表現を確認,後輩が落ち込んでいる先輩にことわざを間違えて励ました。,True,www_1101_com_m_iimatugai_307_html,N/A,後輩,maya,日本語,"['言い間違い', '学生', 'ユーモア']",['学生時代の会話（学校、友人同士）']
www_1101_com_m_iimatugai_307_html_006,ビクトリア・ベッカム,バクテリア・ベッカム,有名人の名前は正確に覚えよう,彼女がサッカー選手の妻の名前を微生物のように言い間違えた。,True,www_1101_com_m_iimatugai_307_html,N/A,gum彼女,gum,日本語,"['言い間違い', 'カップル', 'ユーモア']",['カップルの会話（プライベート）']
www_1101_com_m_iimatugai_307_html_007,ヒッチハイク,ハイジャック,カタカナ語の聞き取りに注意,ギャルが寒い日に「ハイジャックは無理」と言い、友人が驚いた。,True,www_1101_com_m_iimatugai_307_html,N/A,ギャル,連れの子,日本語,"['聞き間違い', '屋外', 'ユーモア']",['屋外（信号待ち、ギャルの会話、騒がしい）']
www_1101_com_m_iimatugai_307_html_008,第二世界大戦,大事に世界大戦,歴史用語の正確な発音に注意,父が映画の説明で「第二世界大戦」を「大事に世界大戦」と言い間違えた。,True,www_1101_com_m_iimatugai_307_html,N/A,父,くろべぇ,日本語,"['言い間違い', '家庭', 'ユーモア']",['家庭（父と子の会話、テレビ視聴中）']
www_1101_com_m_iimatugai_307_html_009,楽しんでいただけたら,しんでいただけたら,文章作成時は漢字の抜けに注意,小学校のプリントで「楽」の字が抜けてしまい、恐ろしい意味になった。,True,www_1101_com_m_iimatugai_307_html,N/A,担任,保護者,日本語,"['言い間違い', '教育', 'ユーモア']",['小学校（プリント配布、教室）']
www_1101_com_m_iimatugai_307_html_010,ポインセチア,ポメラニアン,植物と動物の名前の混同に注意,父が庭のポインセチアを犬のポメラニアンと勘違いして自慢していた。,True,www_1101_com_m_iimatugai_307_html,N/A,父,どろぼう,日本語,"['言い間違い', '家庭', 'ユーモア']",['家庭（庭、父と子の会話）']
www_1101_com_m_iimatugai_307_html_011,久保,クビ,名前の変換ミスに注意,PCで「o」と「i」を打ち間違え、自分の苗字が「クビ」や「首」になってしまった。,True,www_1101_com_m_iimatugai_307_html,N/A,投稿者,メール受信者,日本語,"['言い間違い', '会社', 'ユーモア']",['PCメール（オフィスまたは自宅、テキスト入力）']
www_1101_com_m_iimatugai_307_html_012,住生ビル,往生ビル,住所の書き写しは慎重に,宅配伝票にビル名を書き間違え、縁起の悪い名前になってしまった。,True,www_1101_com_m_iimatugai_307_html,N/A,h,宅配業者,日本語,"['言い間違い', '会社', 'ユーモア']",['宅配伝票記入（オフィス、手書き）']
