MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar200806_001,資本を供給する側の多様化もあって、各地域金融機関をはじめとした自助努力によって資本調達を～,資本を供給する側の対応もあって、各地域金融機関をはじめとした自助努力によって資本調達を～,「多様化」と「対応」は音が似ているため注意。,金融分野の会議で、資本供給側の状況説明。速記者が「たようか」と「たいおう」を混同した可能性。,True,coffee_break_parts_similar200806,,不明,速記者,ja
coffee_break_parts_similar200806_002,必ず、生ある者は滅びると、お釈迦様がおしゃっているんです。,必ず、性悪者は滅びると、お釈迦様がおしゃっているんです。,仏教用語や格言は正確に。,仏教の教えを引用した発言。速記者が「生ある者」と「性悪者」を語感で誤認。,True,coffee_break_parts_similar200806,,不明,速記者,ja
coffee_break_parts_similar200806_003,自己資本の自力調達をめぐる環境につきましても、内外のファンドによるエクイティ性資金の提携が広がってきている。,自己資本の自力調達をめぐる環境につきましても、内外のファンドによるエクイティ政府資金の提携が広がってきている。,専門用語は正確に。,金融用語「エクイティ性資金」と「エクイティ政府資金」の混同。専門用語の聞き取りミス。,True,coffee_break_parts_similar200806,,不明,速記者,ja
coffee_break_parts_similar200806_004,高齢者控除、定率減税の廃止に伴い、増税感が高まり、一括納付の全期前納者が、４期の期別納付への移行で納付の低下を招き～,高齢者控除、定率減税の廃止に伴い、増税感が高まり、一括納付の前期全納者が、４期の期別納付への移行で納付の低下を招き～,語順の違いに注意。,税制・納付方法の説明で「全期前納者」と「前期全納者」を語順で誤認。,True,coffee_break_parts_similar200806,,不明,速記者,ja
coffee_break_parts_similar200806_005,為替に対する対応力とは、ヘッジをどれだけしているか、ドル建て円建てのバランスをどう取るかという～,為替に対する対応力とは、ヘッジをどれだけしているか、どれだけ円建てのバランスをどう取るかという～,「ドル建て」と「どれだけ」は音が似ている。,為替対応力の説明で「ドル建て」と「どれだけ」を音の類似で誤認。,True,coffee_break_parts_similar200806,,不明,速記者,ja
coffee_break_parts_similar200806_006,旧町名で申しますと、この中川３丁目の道路図ですが、ここの３キロが今度市道になると、今後の管理に大きな財政負担がかかってくる。,９町名で申しますと、この中川３丁目の道路図ですが、ここの３キロが今度市道になると、今後の管理に大きな財政負担がかかってくる。,数字と語の聞き間違いに注意。,地名説明で「旧町名」と「９町名」を聞き間違い。数字と語の混同。,True,coffee_break_parts_similar200806,,不明,速記者,ja
coffee_break_parts_similar200806_007,サブプライム問題に端を発した世界の金融・資本市場の不安定な、動揺と言っていいかもしれませんが～,サブプライム問題に端を発した世界の金融資本市場の不安定な、同様と言っていいかもしれませんが～,複合語や類似音の混同に注意。,金融危機の説明で「金融・資本」「動揺」を「金融資本」「同様」と聞き間違い。,True,coffee_break_parts_similar200806,,不明,速記者,ja
coffee_break_parts_similar200806_008,本紙が週末に行なった電話での世論調査では、内閣支持率は～,本社が週末に行なった電話での世論調査では、内閣支持率は～,報道機関の呼称に注意。,報道分野で「本紙」と「本社」を聞き間違い。新聞社と会社の呼称の混同。,True,coffee_break_parts_similar200806,,不明,速記者,ja
coffee_break_parts_similar200806_009,公職選挙法では、選挙運動のために使用する文書図書については規制されているが、新しい拡大した形での文書図書を～,公職選挙法では、選挙運動のために使用する文書等については規制されているが、新しい拡大した形での文書等を～,法律用語の正確な聞き取りを。,公職選挙法の用語「文書図書」と「文書等」の聞き間違い。,True,coffee_break_parts_similar200806,,不明,速記者,ja
coffee_break_parts_similar200806_010,次に、成年後見制度の利用相談及び推進機関の運営等を、社会福祉協議会への委託に伴う予算を計上して～,次に、成年貢献制度の利用相談及び推進機関の運営等を、社会福祉協議会への委託に伴う予算を計上して～,社会福祉用語の正確な聞き取りを。,社会福祉関連用語「後見制度」と「貢献制度」の聞き間違い。,True,coffee_break_parts_similar200806,,不明,速記者,ja
