MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
coffee_break_parts_similar200706_001,道路特定財源について、自重税だけではなく揮発油税なども含めて検討すべきだと～,道路特定財源について、重油税だけではなく揮発油税なども含めて検討すべきだと～,税目の名称は正確に確認すること。,道路特定財源の議論で「自重税」（自動車重量税）を「重油税」と誤認。専門用語の類似音による聞き間違い。,True,coffee_break_parts_similar200706,N/A,不明,速記者,日本語,"['行政', '経済', '速記']",['文字起こし']
coffee_break_parts_similar200706_002,昨日から始まりました日韓のＥＥＺの画定交渉について～,昨日から始まりました日韓のＥＥＺの確定交渉について～,国際法用語の正確な把握を。,EEZ（排他的経済水域）交渉で「画定交渉」を「確定交渉」と誤認。専門用語の類似音による。,True,coffee_break_parts_similar200706,N/A,不明,速記者,日本語,"['行政', '政治', '速記']",['文字起こし']
coffee_break_parts_similar200706_003,常時、為替相場を見ながら外為の準備、外準の運用は考えるはずですから、目先の動きに過敏に反応するのはいかがかなと～,常時、為替相場を見ながら外為の準備、外人の運用は考えるはずですから、目先の動きに過敏に反応するのはいかがかなと～,略語や専門用語は文脈で判断。,金融分野で「外準」（外貨準備）を「外人」と誤認。略語の聞き間違い。,True,coffee_break_parts_similar200706,N/A,不明,速記者,日本語,"['金融', '経済', '速記']",['文字起こし']
coffee_break_parts_similar200706_004,今回の市場の混乱は、円キャリー取引の巻き戻しと、中国メディアが伝えているが、軽々に結論を出すのは早い。経緯、経過を注視し～,今回の市場の混乱は、円キャリー取引の巻き戻しと、中国メディアが伝えているが、景気に結論を出すのは早い。経緯、経過を注視し～,副詞と名詞の違いに注意。,市場分析で「軽々に」を「景気に」と誤認。音の類似による。,True,coffee_break_parts_similar200706,N/A,不明,速記者,日本語,"['経済', '速記']",['文字起こし']
coffee_break_parts_similar200706_005,中国株の急落をきっかけとしたリスクマネーの収縮、あるいは景気減速への警戒感が～,中国株の急落をきっかけとしたリスクマネーの伸縮、あるいは景気減速への警戒感が～,経済用語の意味を確認。,「収縮」（縮小）を「伸縮」と誤認。経済用語の混同。,True,coffee_break_parts_similar200706,N/A,不明,速記者,日本語,"['経済', '速記']",['文字起こし']
coffee_break_parts_similar200706_006,気象変動に関する政府間パネルの温暖化に関する科学的知見を～,気象変動に関する政府カンパネル団の温暖化に関する科学的知見を～,国際組織名は正確に。,「政府間パネル」（IPCC）を「政府カンパネル団」と誤認。カタカナ語の聞き間違い。,True,coffee_break_parts_similar200706,N/A,不明,速記者,日本語,"['行政', '環境', '速記']",['文字起こし']
coffee_break_parts_similar200706_007,議論の上に立って、制度見直しの適否について慎重に判断したい。,議論の上に立って、制度見直しの適宜について慎重に判断したい。,判断基準の語彙に注意。,「適否」（適切か否か）を「適宜」と誤認。意味の異なる語の聞き間違い。,True,coffee_break_parts_similar200706,N/A,不明,速記者,日本語,"['行政', '速記']",['文字起こし']
coffee_break_parts_similar200706_008,閣僚懇で出た経済産業省の不祥事について～,閣僚間で出た経済産業省の人事について～,会議名や事案内容は正確に。,「閣僚懇」（閣僚懇談会）を「閣僚間」、「不祥事」を「人事」と誤認。複数語の聞き間違い。,True,coffee_break_parts_similar200706,N/A,不明,速記者,日本語,"['行政', '政治', '速記']",['文字起こし']
coffee_break_parts_similar200706_009,安全指針を具体化し、深度化させていく取り組みを追求していきたい。,安全指針を具体化し、浸透化させていく取り組みを追及していきたい。,似た語の使い分けに注意。,「深度化」「追求」を「浸透化」「追及」と誤認。意味の近い語の混同。,True,coffee_break_parts_similar200706,N/A,不明,速記者,日本語,"['行政', '速記']",['文字起こし']
coffee_break_parts_similar200706_010,本格的な人口減少社会を迎えた日本、四面環海の、日本の国の中だけで物や人の問題を考えるのではなく～,本格的な人口減少社会を迎えた日本、資源人口を、日本の国の中だけで物や人の問題を考えるのではなく～,地理的特徴の表現に注意。,「四面環海の」（四方を海に囲まれている）を「資源人口を」と誤認。文脈から外れた聞き間違い。,True,coffee_break_parts_similar200706,N/A,不明,速記者,日本語,"['行政', '速記']",['文字起こし']
