MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
coffee_break_parts_similar201701_001,皆様と多回数にわたってこの会議を熱心に取り組んできましたが～,皆様と他界するにあたってこの会議を熱心に取り組んできましたが～,「多回数」と「他界する」は音が似ているため注意,会議の継続性を表す発言が、死別を意味する表現に誤記。会議の文脈で「他界」は不自然。速記者が音だけで判断した可能性。,True,coffee_break_parts_similar201701,N/A,不明,速記者,日本語,"['速記', '聞き間違い', '会議']",['文字起こし']
coffee_break_parts_similar201701_002,同じお金をかけるにしても、視認性の高い広告にしたい～,同じお金をかけるにしても、老舗の高い広告にしたい～,「視認性」と「老舗」は語感が似ている,広告の特徴を表す「視認性」が、企業の歴史を表す「老舗」に誤記。広告業界の専門用語に不慣れな場合に起こりやすい。,True,coffee_break_parts_similar201701,N/A,不明,速記者,日本語,"['広告', 'ビジネス', '聞き間違い']",['文字起こし']
coffee_break_parts_similar201701_003,女性職員の活躍推進のためのメンター制度の導入も～,女性職員の活躍推進のための面談制度の導入も～,「メンター」と「面談」は発音が近い,人材育成の「メンター制度」が「面談制度」に誤記。制度の内容が大きく変わるため注意が必要。,True,coffee_break_parts_similar201701,N/A,不明,速記者,日本語,"['人事', '制度', '聞き間違い']",['文字起こし']
coffee_break_parts_similar201701_004,機材に着氷し、短時間では砕氷ができないとなれば～,機材に着氷し、短時間では採用ができないとなれば～,「砕氷」と「採用」は音が似ている,氷を砕く作業の話が、人材採用の話に誤記。文脈から明らかに不自然。技術用語に不慣れな場合に起こりやすい。,True,coffee_break_parts_similar201701,N/A,不明,速記者,日本語,"['技術', '交通', '聞き間違い']",['文字起こし']
coffee_break_parts_similar201701_005,持ち合い株や政府保有等によって流通、株式数全体が少なく～,持ち合い株や政府保有等によって利率、株式数全体が少なく～,「流通」と「利率」は語感が似ている,株式の流通量の話が、金利の話に誤記。金融用語の混同によるもの。,True,coffee_break_parts_similar201701,N/A,不明,速記者,日本語,"['金融', '株式', '聞き間違い']",['文字起こし']
coffee_break_parts_similar201701_006,現状における我が国のＬＣＣの旅客シェアですが～,現状における我が国のＬＣＣの旅客者ですが～,「シェア」と「者」は発音が近い,市場占有率（シェア）の話が、単なる人（者）の話に誤記。航空業界の専門用語に不慣れな場合に起こりやすい。,True,coffee_break_parts_similar201701,N/A,不明,速記者,日本語,"['交通', 'ビジネス', '聞き間違い']",['文字起こし']
coffee_break_parts_similar201701_007,このあたりの数字は、幅員の構成の積み上げで決まっております,このあたりの数字は、付近の構成の積み上げで決まっております,「幅員」と「付近」は音が似ている,道路幅（幅員）の話が、周辺地域（付近）の話に誤記。土木・建設用語の知識不足によるもの。,True,coffee_break_parts_similar201701,N/A,不明,速記者,日本語,"['土木', '建設', '聞き間違い']",['文字起こし']
coffee_break_parts_similar201701_008,都道府県内で自治体によってばらつきが顕在化しているのか～,都道府県内で実施主体によってばらつきが顕在化しているのか～,「自治体」と「実施主体」は語感が似ている,行政単位（自治体）の話が、事業実施者（実施主体）の話に誤記。行政用語の混同によるもの。,True,coffee_break_parts_similar201701,N/A,不明,速記者,日本語,"['行政', '公共政策', '聞き間違い']",['文字起こし']
coffee_break_parts_similar201701_009,自己負担額の50億円の引き下げについては～,自己負担額の補助要件の引き下げについては～,「50億円」と「補助要件」は語感が似ている,具体的な金額（50億円）の話が、制度の条件（補助要件）の話に誤記。数字と制度用語の混同によるもの。,True,coffee_break_parts_similar201701,N/A,不明,速記者,日本語,"['制度', '行政', '聞き間違い']",['文字起こし']
coffee_break_parts_similar201701_010,ダイレクトフライトではないので、外貨扱いになってしまって～,ダイレクトフライトではないので、バイカー扱いになってしまって～,「外貨」と「バイカー」は音が似ている,通貨の種類（外貨）の話が、バイク乗り（バイカー）の話に誤記。航空・金融用語の知識不足によるもの。,True,coffee_break_parts_similar201701,N/A,不明,速記者,日本語,"['金融', '交通', '聞き間違い']",['文字起こし']
