MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar201508_001,企業戦略として、ハイエンドの富裕層の顧客が狙い目に～,企業戦略として、肺炎等の富裕層の顧客が狙い目に～,「ハイエンド」と「肺炎等」は音が似ている,ビジネス会議での発話。専門用語「ハイエンド」を速記者が「肺炎等」と誤認。会議室の音響や発音の不明瞭さが原因。,True,coffee_break_parts_similar201508,,発話者A,速記者,ja
coffee_break_parts_similar201508_002,ダウンサイジングの問題とは、操業度差異の問題であり～,ダウンサイジングの問題とは、創業の際の問題であり～,専門用語の聞き間違いに注意,経営学の講義。専門用語「操業度差異」を「創業の際」と誤認。類似音による誤認。,True,coffee_break_parts_similar201508,,発話者B,速記者,ja
coffee_break_parts_similar201508_003,国際的な質保証を伴うモビリティ、つまり流動化～,国際的な失語症を伴うモビリティ、つまり流動化～,「質保証」と「失語症」は音が似ている,技術系会議。品質管理用語「質保証」を「失語症」と誤認。専門用語の知識不足や発音の不明瞭さが原因。,True,coffee_break_parts_similar201508,,発話者C,速記者,ja
coffee_break_parts_similar201508_004,損害賠償請求の債務不履行構成と不法行為構成の一番大きな違いは時効の問題であり～,損害賠償請求の債務不履行構成と不法行為構成の一番大きな違いは事故の問題であり～,法務用語の聞き間違いに注意,法律講義。法務用語「時効」を「事故」と誤認。専門用語の類似音による誤認。,True,coffee_break_parts_similar201508,,発話者D,速記者,ja
coffee_break_parts_similar201508_005,社会福祉法人というのは持分権がない～,社会福祉法人というのはもう処分権がない～,法務・福祉用語の聞き間違いに注意,社会福祉分野の会議。「持分権」を「もう処分権」と誤認。速記者の専門用語理解不足が原因。,True,coffee_break_parts_similar201508,,発話者E,速記者,ja
coffee_break_parts_similar201508_006,単に粒度組成が細かければ放射線量が高いわけでは～,単に流動組成が細かければ放射線量が高いわけでは～,理科・技術用語の聞き間違いに注意,技術系会議。「粒度」を「流動」と誤認。専門用語の類似音による誤認。,True,coffee_break_parts_similar201508,,発話者F,速記者,ja
coffee_break_parts_similar201508_007,インドにおいて試行的にプネーでの実験を～,インドにおいて試行的に船での実験を～,地名と一般名詞の聞き間違いに注意,国際会議。インドの地名「プネー」を「船」と誤認。地名の知識不足や発音の不明瞭さが原因。,True,coffee_break_parts_similar201508,,発話者G,速記者,ja
coffee_break_parts_similar201508_008,原価の大幅上昇によって損益月になって～,原価の大幅上昇によってそれで気づきになって～,会計用語の聞き間違いに注意,会計会議。「損益月」を「それで気づき」と誤認。専門用語の知識不足や発音の不明瞭さが原因。,True,coffee_break_parts_similar201508,,発話者H,速記者,ja
coffee_break_parts_similar201508_009,今回の事件の一件記録ですが、関係者の数が～,今回の事件の意見記録ですが、関係者の数が～,法務用語の聞き間違いに注意,法律会議。「一件記録」を「意見記録」と誤認。専門用語の類似音による誤認。,True,coffee_break_parts_similar201508,,発話者I,速記者,ja
coffee_break_parts_similar201508_010,砂利採取によって河床の上昇を抑えていましたが、骨材需要との関係もあり～,砂利採取によって河床の上昇を抑えていましたが、国内需要との関係もあり～,建設用語の聞き間違いに注意,建設分野の会議。「骨材需要」を「国内需要」と誤認。専門用語の知識不足や発音の不明瞭さが原因。,True,coffee_break_parts_similar201508,,発話者J,速記者,ja
