MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar201511_001,かつて、抜本的な医療制度改革を求めて断行されたのが保険医総辞退という～,かつて、抜本的な医療制度改革を求めて断行されたのが保険医掃除だという～,医療用語と日常語の音の類似に注意,医療制度改革の議論中、専門用語「総辞退」を日常語「掃除だ」と誤記。会議の速記録で発生。,True,coffee_break_parts_similar201511,,不明,速記者,ja
coffee_break_parts_similar201511_002,レトロスペクティブに後戻りできる類の～,レトロスペクティブにアートモデルできる類の～,カタカナ語と日本語の音の混同に注意,ITや開発会議で「後戻り」を「アートモデル」と誤記。カタカナ語の音が似ていたため。,True,coffee_break_parts_similar201511,,不明,速記者,ja
coffee_break_parts_similar201511_003,この会議の人選や初会合について～,この会議の人選や扱い等について～,会議用語の混同に注意,会議の進行に関する発言で「初会合」を「扱い等」と誤記。文脈上の混同。,True,coffee_break_parts_similar201511,,不明,速記者,ja
coffee_break_parts_similar201511_004,一覧の内容ですが、拾い出すとこんなのが出てくるのか～,一覧の内容ですが、拾い出すと困難が出てくるのか～,音が似ている単語の混同に注意,会議資料の説明中、「こんなの」を「困難」と誤記。音の類似による。,True,coffee_break_parts_similar201511,,不明,速記者,ja
coffee_break_parts_similar201511_005,当該ビルですが、諸般の事情で不要ということで解体いたします～,当該ビルですが、諸般の事情で供養ということで解体いたします～,意味が大きく異なる語の音の混同に注意,建設・不動産関連の会議で「不要」を「供養」と誤記。音が近いが意味が異なるため注意。,True,coffee_break_parts_similar201511,,不明,速記者,ja
coffee_break_parts_similar201511_006,この薬の保険適用がとれたことは、我々実地医家にとっては～,この薬の保険適用がとれたことは、我々実施機関にとっては～,医療用語の混同に注意,医療関係の会議で「実地医家」を「実施機関」と誤記。専門用語の混同。,True,coffee_break_parts_similar201511,,不明,速記者,ja
coffee_break_parts_similar201511_007,サービスの構築の際、例えば課金のベースのところは～,サービスの構築の際、例えば多機能ベースのところは～,カタカナ語の音の類似に注意,ITサービス構築の議論で「課金の」を「多機能」と誤記。カタカナ語の音が似ていたため。,True,coffee_break_parts_similar201511,,不明,速記者,ja
coffee_break_parts_similar201511_008,毒劇物の扱いですが、法令化等、自主保安の促進が～,毒劇物の扱いですが、法令化等、自主法案の促進が～,法令関連用語の混同に注意,法律・規制関連の会議で「保安」を「法案」と誤記。法令用語の混同。,True,coffee_break_parts_similar201511,,不明,速記者,ja
coffee_break_parts_similar201511_009,既発注工事の成績、発注工事の地理的条件等を踏まえ～,既発注工事の成績、発注工事の地位的条件等を踏まえ～,形容詞の音の類似に注意,建設工事の会議で「地理的」を「地位的」と誤記。音の類似による。,True,coffee_break_parts_similar201511,,不明,速記者,ja
coffee_break_parts_similar201511_010,コンシューマー市場が飽和状態に来ている中で、特に中堅中小で需要が拡大して～,コンシューマー市場が飽和状態に来ている中で、特に中堅事務所で需要が拡大して～,業界用語の混同に注意,ビジネス会議で「中小」を「事務所」と誤記。業界用語の混同。,True,coffee_break_parts_similar201511,,不明,速記者,ja
