MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
coffee_break_parts_similar201712_001,これにより横断的、かつロンギチューディナル（longitudinal）、経時的な観察が可能に～,これにより横断的、かつ論議中になる、経時的な観察が可能に～,専門用語は事前に確認しておくと良い,会議中の専門用語（英語）が日本語の一般語に聞こえた。速記者が専門用語に不慣れだった可能性。,True,coffee_break_parts_similar201712,N/A,不明,速記者,日本語,"['速記', '聞き間違い', 'ビジネス', '会議', '専門用語', '英語']",['文字起こし']
coffee_break_parts_similar201712_002,資料の量が多いですので、ご説明は章単位でとさせていただきます～,資料の量が多いですので、ご説明はショータイムでとさせていただきます～,音が似ている語は注意,会議資料説明時、章単位（しょうたんい）とショータイム（showtime）が音で混同された。,True,coffee_break_parts_similar201712,N/A,不明,速記者,日本語,"['速記', '聞き間違い', 'ビジネス', '会議']",['文字起こし']
coffee_break_parts_similar201712_003,ご感想を伺うと、Seeing is believing 、百聞は一見にしかずとお述べに～,ご感想を伺うと、Thing is believing 、百聞は一見にしかずとお述べに～,英語発音は特に注意,英語フレーズの発音が不明瞭で、thingと誤記。会議中のカタカナ英語の聞き取りミス。,True,coffee_break_parts_similar201712,N/A,不明,速記者,日本語,"['速記', '聞き間違い', 'ビジネス', '会議', '英語']",['文字起こし']
coffee_break_parts_similar201712_004,目標値が設定されたら、線形的に指標が定まるわけで～,目標値が設定されたら、先験的に指標が定まるわけで～,専門用語同士の混同に注意,数学・統計用語の「線形」と哲学用語の「先験」が音で混同された。会議の専門用語が多い環境。,True,coffee_break_parts_similar201712,N/A,不明,速記者,日本語,"['速記', '聞き間違い', 'ビジネス', '会議', '専門用語']",['文字起こし']
coffee_break_parts_similar201712_005,各地で出始めた新しい動きを後押しし～,各地で出始めた新しい動きを踏襲し～,類似語の混同に注意,「後押し」と「踏襲」は意味が異なるが、音が似ているため混同。会議の進行中に発生。,True,coffee_break_parts_similar201712,N/A,不明,速記者,日本語,"['速記', '聞き間違い', 'ビジネス', '会議']",['文字起こし']
coffee_break_parts_similar201712_006,今までの判例を考慮しつつ、関連の国際法に合致～,今までの判例を考慮しつつ、慣例の国際法に合致～,法律用語の混同に注意,「関連」と「慣例」は法律分野でよく使われるが、音が似ているため混同。法務会議での発話。,True,coffee_break_parts_similar201712,N/A,不明,速記者,日本語,"['速記', '聞き間違い', '法律', '会議']",['文字起こし']
coffee_break_parts_similar201712_007,軽減税率の実感、つまり痛税感の緩和になるのか～,軽減税率の実感、つまり痛税感のかわりになるのか～,音が似ている語は注意,「緩和」と「かわり」は音が似ているため混同。税制に関する会議での発話。,True,coffee_break_parts_similar201712,N/A,不明,速記者,日本語,"['速記', '聞き間違い', '金融', '会議']",['文字起こし']
coffee_break_parts_similar201712_008,期間は十分あったはずですが、一回も面会できなかった～,期間は十分あったはずですが、一回も弁解できなかった～,音が似ている語は注意,「面会」と「弁解」は意味が異なるが、音が似ているため混同。行政手続きに関する会議での発話。,True,coffee_break_parts_similar201712,N/A,不明,速記者,日本語,"['速記', '聞き間違い', '行政', '会議']",['文字起こし']
coffee_break_parts_similar201712_009,投資をするマインドになるには、投資促進税制とかですね～,投資をするマインドになるには、投資促進全盛とかですね～,音が似ている語は注意,「税制」と「全盛」は音が似ているため混同。金融分野の会議での発話。,True,coffee_break_parts_similar201712,N/A,不明,速記者,日本語,"['速記', '聞き間違い', '金融', '会議']",['文字起こし']
coffee_break_parts_similar201712_010,訴訟がまだ、係属中ですので～,訴訟がまだ、継続中ですので～,法律用語の混同に注意,「係属」と「継続」は法律用語で意味が異なるが、音が似ているため混同。法務会議での発話。,True,coffee_break_parts_similar201712,N/A,不明,速記者,日本語,"['速記', '聞き間違い', '法律', '会議']",['文字起こし']
