MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar200810_001,当社は製造業で、非正規の割合が高く、女性のパート労働者、若手男性中心の派遣社員、現場によっては、三直で回っているところもあって、みんなの名前もわからないという状態で～,当社は製造業で、非正規の割合が高く、女性のパート労働者、若手男性中心の派遣社員、現場によっては、サイクルで回っているところもあって、みんなの名前もわからないという状態で～,業界用語や現場特有の言い回しに注意。,製造業の現場における勤務体制の説明。三直（さんちょく）は三交代制勤務を指すが、速記者が一般的な「サイクル」と誤認した。現場の専門用語が原因。,True,coffee_break_parts_similar200810,,不明,速記者,ja
coffee_break_parts_similar200810_002,現在、３課で事業連携を図って検討をしています。,現在、３課で事業連携を諮って検討をしています。,同音異義語に注意。,事業連携の検討状況を説明する発言。「図る（はかる）」と「諮る（はかる）」の同音異義語で、文脈上は「図る（計画・推進）」が正しいが、速記者が「諮る（相談・協議）」と誤記。,True,coffee_break_parts_similar200810,,不明,速記者,ja
coffee_break_parts_similar200810_003,不動産業界等で破綻が相次いでいるのは、その原因として、銀行の厳しい検査に伴う貸し渋りや貸しはがしがあるのではないか。,不動産業界等で破綻が相次いでいるのは、その遠因として、銀行の厳しい検査に伴う貸し渋りや貸しはがしがあるのではないか。,専門用語の意味を確認する。,金融・不動産業界の破綻要因についての発言。「原因」と「遠因」は意味が異なるが、速記者が誤って記録。,True,coffee_break_parts_similar200810,,不明,速記者,ja
coffee_break_parts_similar200810_004,来年度予算の、概算要求基準が決まりましたが～,来年度予算の、概算要求期限が決まりましたが～,予算関連用語の正確な把握を。,行政の予算編成に関する発言。「基準」と「期限」は意味が異なるが、速記者が誤記。,True,coffee_break_parts_similar200810,,不明,速記者,ja
coffee_break_parts_similar200810_005,今回の電気料金の見直しの理由として、１、新潟県中越沖地震による柏崎刈羽原子力発電所の全号機停止に伴う火力発電電力量の増加や、急激な燃料価格の上昇で、燃料費の負担が大幅に増加し～,今回の電気料金の見直しの理由として、１、新潟県中越沖地震による柏崎刈羽原子力発電所の全５機停止に伴う火力発電電力量の増加や、急激な燃料価格の上昇で、燃料費の負担が大幅に増加し～,数量や固有名詞の正確な確認を。,電気料金見直しの理由説明。原発の「全号機停止」と「全５機停止」の混同。実際の停止機数を正確に把握する必要がある。,True,coffee_break_parts_similar200810,,不明,速記者,ja
coffee_break_parts_similar200810_006,教授が主宰する研究会の方式を採用していきたい。,教授が主催する研究会の方式を採用していきたい。,役職や肩書きの違いに注意。,研究会の運営方式についての発言。「主宰（中心となってまとめる）」と「主催（開催する）」の混同。,True,coffee_break_parts_similar200810,,不明,速記者,ja
coffee_break_parts_similar200810_007,今、職場では、この危機的状況を克服するために、平成２０年度の経営計画の達成に向け、懸命な費用削減の取り組みを行い～,今、職場では、この危機的状況を克服するために、平成２０年度の経営計画の達成に向け、賢明な費用削減の取り組みを行い～,形容詞の意味の違いに注意。,経営計画達成のための努力を表現。「懸命（けんめい：一生懸命）」と「賢明（けんめい：賢い）」の混同。,True,coffee_break_parts_similar200810,,不明,速記者,ja
coffee_break_parts_similar200810_008,賃貸用不動産の鑑定評価基準は、収益価格を基準として、積算価格及び比準価格を比較考量して決定するという～,賃貸用不動産の鑑定評価基準は、収益価格を基準として、積算価格及び基準価格を比較考量して決定するという～,専門用語の正確な理解を。,不動産鑑定評価の説明。「比準価格（ひじゅんかかく）」と「基準価格（きじゅんかかく）」の混同。,True,coffee_break_parts_similar200810,,不明,速記者,ja
coffee_break_parts_similar200810_009,しかし、近傍同士の事例が十分になく、比準価格の算定が難しく～,しかし、近郊同士の事例が十分になく、基準価格の算定が難しく～,類似語や専門用語の混同に注意。,不動産評価の事例説明。「近傍（きんぼう：近くの）」と「近郊（きんこう：都市近くの郊外）」、および「比準価格」と「基準価格」の混同。,True,coffee_break_parts_similar200810,,不明,速記者,ja
coffee_break_parts_similar200810_010,来年度から、郷土尾道を学ぶ新しい科目を設置し～,来年度から、協働の道を学ぶ新しい科目を設置し～,地名や固有名詞の聞き取りに注意。,教育現場での新科目設置の説明。「郷土尾道（地名）」と「協働の道（活動名）」の混同。,True,coffee_break_parts_similar200810,,不明,速記者,ja
