MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar201611_001,慶長年間に完成したこの城は、荘重雄大な四重五階の天守を誇り～,慶長年間に完成したこの城は、荘重雄大な４５階の天守を誇り～,歴史用語や建築用語は数字と混同しやすいので注意,歴史解説の場面で「四重五階（しじゅうごかい）」を「４５階」と数字に誤認。音が似ているため、速記者が数字と誤解した。,True,coffee_break_parts_similar201611,,不明,速記者,ja
coffee_break_parts_similar201611_002,事業の成長の度合いのタンジェントを緩めないためには～,事業の成長の度合いを端然と緩めないためには～,専門用語（タンジェント）は日常語と混同しやすい,ビジネス会議で「のタンジェントを」を「を端然と」と誤記。専門用語の聞き慣れなさと語感の近さが原因。,True,coffee_break_parts_similar201611,,不明,速記者,ja
coffee_break_parts_similar201611_003,とても貴重な資料をたくさん寄贈いただいて、大変感謝いたしております～,とても貴重な資料をたくさん傷をいただいて、大変感謝いたしております～,「寄贈」と「傷を」は音が似ているので注意,感謝の意を述べる場面で「寄贈」を「傷を」と誤記。発音の類似と文脈の違和感に気づきにくかった。,True,coffee_break_parts_similar201611,,不明,速記者,ja
coffee_break_parts_similar201611_004,投資家保護の観点から詐欺的な行為を防止することが重要～,投資家保護の観点から最適な行為を防止することが重要～,「詐欺的」と「最適」は語感が似ているので注意,金融・行政の会議で「詐欺的」を「最適」と誤記。語頭の音が似ているため、速記者が誤認した。,True,coffee_break_parts_similar201611,,不明,速記者,ja
coffee_break_parts_similar201611_005,間違いを指摘されるとすぐにかっとなるタイプもいたりしますが～,間違いを指摘されるとすぐにカットマンタイプもいたりしますが～,「かっとなる」と「カットマン」は音が似ているので注意,会議中の性格描写で「かっとなる」を「カットマン」と誤記。カタカナ語と日本語の混同。,True,coffee_break_parts_similar201611,,不明,速記者,ja
coffee_break_parts_similar201611_006,この点は功罪両面あり、痛しかゆしのところが～,この点は功罪両面あり、イタチ返しのところが～,ことわざや慣用句は似た音の別語と混同しやすい,議論のまとめで「痛しかゆし」を「イタチ返し」と誤記。慣用句の聞き間違い。,True,coffee_break_parts_similar201611,,不明,速記者,ja
coffee_break_parts_similar201611_007,税制改正等のマクロ的なイベントがあるとして～,税制改正等の末法的なイベントがあるとして～,専門用語（マクロ）は他の語と混同しやすい,経済・行政の会議で「マクロ」を「末法」と誤記。語感の近さと専門用語の聞き慣れなさが原因。,True,coffee_break_parts_similar201611,,不明,速記者,ja
coffee_break_parts_similar201611_008,法人税減税は国の基幹的な部分として低減を要請したい～,法人税減税は国の基幹的な部分として経営源を要請したい～,「低減」と「経営源」は音が似ているので注意,税制に関する議論で「低減」を「経営源」と誤記。語感の近さが原因。,True,coffee_break_parts_similar201611,,不明,速記者,ja
coffee_break_parts_similar201611_009,政治・経済の中心地であり、かつては寺院も数多くあり～,政治・経済の中心地であり、かつては人員も数多くあり～,「寺院」と「人員」は音が似ているので注意,歴史や都市の説明で「寺院」を「人員」と誤記。語感の近さが原因。,True,coffee_break_parts_similar201611,,不明,速記者,ja
coffee_break_parts_similar201611_010,物価その他、将来予測の期待に働きかけることが～,物価その他、将来予測の機会に働きかけることが～,「期待」と「機会」は音が似ているので注意,経済の将来予測に関する発言で「期待」を「機会」と誤記。語感の近さが原因。,True,coffee_break_parts_similar201611,,不明,速記者,ja
