MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
coffee_break_parts_similar201205_001,ハウスメーカーは、平成12年施行の住宅の品質確保、いわゆる品確法の施行に合わせて……。,ハウスメーカーは、平成12年施行の住宅の品質価格、いわゆる品格法の施行に合わせて……。,「品質確保」と「品質価格」、「品確法」と「品格法」は音が似ているため、速記時に誤認しやすい。,住宅業界の法制度に関する発言。専門用語の聞き間違い。速記者が法令名を誤認した可能性あり。,True,coffee_break_parts_similar201205,N/A,不明,速記者,日本語,"['行政', '住宅', '法令', '速記']",['文字起こし']
coffee_break_parts_similar201205_002,火曜日の常幹（常任幹事会）でも話が出ていたが、党として、議員のホームページ、ブログなど、情報の発信の仕方について、十分に気をつけるようにというお達しを出されたと思うが……。,火曜日の朝刊でも話が出ていたが、党として、議員のホームページ、ブログなど、情報の発信の仕方について、十分に気をつけるようにというお達しを出されたと思うが……。,「常幹」と「朝刊」は発音が似ているため、会議名と新聞名を混同しやすい。,政党内の会議名と新聞名の聞き間違い。政治家の発言を速記者が誤認。,True,coffee_break_parts_similar201205,N/A,不明,速記者,日本語,"['政治', '政党', '速記']",['文字起こし']
coffee_break_parts_similar201205_003,北朝鮮のミサイルを撃ち落とすとの日本政府の発表は、大向こう受けを狙ったジェスチャーであるとアメリカ側も理解しているが……。,北朝鮮のミサイルを撃ち落とすとの日本政府の発表は、温厚受けを狙ったジェスチャーであるとアメリカ側も理解しているが……。,「大向こう受け」と「温厚受け」は語感が似ているが意味が異なる。,外交・安全保障に関する発言。比喩表現の聞き間違い。速記者が慣用句を誤認。,True,coffee_break_parts_similar201205,N/A,不明,速記者,日本語,"['外交', '安全保障', '速記']",['文字起こし']
coffee_break_parts_similar201205_004,中古マンションの売買では、ふぐあいに対して、当然、買い主は瑕疵担保責任を求め、売り主は経年変化を主張する。,中古マンションの売買では、ふぐあいに対して、当然、買い主は貸し担保責任を求め、売り主は経年変化を主張する。,「瑕疵担保責任」と「貸し担保責任」は音が似ているが意味が異なる。,不動産取引に関する専門用語の聞き間違い。速記者が法律用語を誤認。,True,coffee_break_parts_similar201205,N/A,不明,速記者,日本語,"['不動産', '法律', '住宅', '速記']",['文字起こし']
coffee_break_parts_similar201205_005,ただいまお尋ねの問題の趣旨はもちろん理解いたしましたが……。,ただいまお尋ねの問題自身はもちろん理解いたしましたが……。,「趣旨」と「自身」は語感が似ているが意味が異なる。,質疑応答の場面。発言の意図を問う文脈での聞き間違い。,True,coffee_break_parts_similar201205,N/A,不明,速記者,日本語,"['行政', '質疑', '速記']",['文字起こし']
coffee_break_parts_similar201205_006,今回の震災、非常に被害規模が大きく、恒久住宅の整備には、なお時間が必要だということで……。,今回の震災、非常に被害規模が大きく、公共住宅の整備には、なお時間が必要だということで……。,「恒久住宅」と「公共住宅」は音が似ているが意味が異なる。,災害復興に関する発言。住宅政策の専門用語の聞き間違い。,True,coffee_break_parts_similar201205,N/A,不明,速記者,日本語,"['災害', '住宅', '行政', '速記']",['文字起こし']
coffee_break_parts_similar201205_007,日本経済がデフレから脱却し、物価安定のもとでの持続的成長経路に復帰するということがきわめて重要な課題です。,日本経済がデフレから脱却し、物価安定の道への持続的成長機運に復帰するということがきわめて重要な課題です。,「もとでの持続的成長経路」と「道への持続的成長機運」は語感が似ているが意味が異なる。,経済政策に関する発言。抽象的な表現の聞き間違い。,True,coffee_break_parts_similar201205,N/A,不明,速記者,日本語,"['経済', '金融', '政策', '速記']",['文字起こし']
coffee_break_parts_similar201205_008,欧州のテールリスクが低下したということで、日本経済は新興国に牽引されて回復していく蓋然性が高まるというお話ですが……。,欧州の経済リスクが転換したということで、日本経済は新興国に牽引されて回復していく蓋然性が高まるというお話ですが……。,「テールリスクが低下」と「経済リスクが転換」は語感が似ているが意味が異なる。,金融経済に関する専門用語の聞き間違い。速記者がカタカナ用語を誤認。,True,coffee_break_parts_similar201205,N/A,不明,速記者,日本語,"['金融', '経済', '速記']",['文字起こし']
coffee_break_parts_similar201205_009,幼保一体化を中心にした子ども子育て新システムでは、親の働き方にかかわらず、すべての子どもたちに就学前に質のよい学校教育、保育をということがメーンです。,幼保一体化を中心にした子ども子育て新システムでは、親の働き方にかかわらず、すべての子どもたちに修学前に質のよい学校教育、保育をということがメーンです。,「就学前」と「修学前」は音が似ているが意味が異なる。,教育・保育政策に関する発言。専門用語の聞き間違い。,True,coffee_break_parts_similar201205,N/A,不明,速記者,日本語,"['教育', '保育', '行政', '速記']",['文字起こし']
coffee_break_parts_similar201205_010,目２の介護従事者処遇改善臨時特例基金繰入金については今年度末で終了するものです。,目２の介護従事者職務改善人事特例基金繰入金については今年度末で終了するものです。,「処遇改善臨時」と「職務改善人事」は語感が似ているが意味が異なる。,福祉・介護分野の専門用語の聞き間違い。速記者が複合語を誤認。,True,coffee_break_parts_similar201205,N/A,不明,速記者,日本語,"['福祉', '介護', '行政', '速記']",['文字起こし']
