MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar201708_001,何が問題かとずっと悩み続けて、もう、隘路に今いるわけです～,何が問題かとずっと悩み続けて、もう、アイロニーが要るわけです～,「隘路」と「アイロニー」は音が似ているが意味が異なる,会議中の発言を速記者が記録する際、「隘路（あいろ）」を「アイロニー（irony）」と聞き間違えた。文脈上、進展がない状況を表す言葉が必要だった。,True,coffee_break_parts_similar201708,,発話者,速記者,ja
coffee_break_parts_similar201708_002,米国経済も、マチュア（mature）成熟化してきたように～,米国経済も、町は成熟化してきたように～,カタカナ語「マチュア」と「町は」の音が近い,経済に関する講演で「マチュア（成熟）」を「町は」と誤記。カタカナ語の聞き取りミス。,True,coffee_break_parts_similar201708,,発話者,速記者,ja
coffee_break_parts_similar201708_003,なかなか先が見えず、クリアカットにいかない～,なかなか先が見えず、繰り上がっていかない～,「クリアカット」と「繰り上がって」は音が似ている,会議中の発言で「クリアカット（明確に）」を「繰り上がって」と誤記。文脈から意味が異なる。,True,coffee_break_parts_similar201708,,発話者,速記者,ja
coffee_break_parts_similar201708_004,幾つかキーになる部分を中心にご説明します～,幾つか気になる部分を中心にご説明します～,「キーになる」と「気になる」は音が近い,プレゼンテーションで「キーになる（重要な）」を「気になる」と誤記。専門用語の聞き取りミス。,True,coffee_break_parts_similar201708,,発話者,速記者,ja
coffee_break_parts_similar201708_005,緊急時の即応体制の確保など～,緊急時の速報体制の確保など～,「即応」と「速報」は音が似ている,行政関連の会議で「即応（すぐに対応）」を「速報（ニュース速報）」と誤記。意味が大きく異なる。,True,coffee_break_parts_similar201708,,発話者,速記者,ja
coffee_break_parts_similar201708_006,ものすごく高度に発達した防衛技術というものを～,ものすごく高度に発達した貿易術というものを～,「防衛技術」と「貿易術」は音が近い,技術に関する講演で「防衛技術（ぼうえいぎじゅつ）」を「貿易術（ぼうえいじゅつ）」と誤記。分野が全く異なる。,True,coffee_break_parts_similar201708,,発話者,速記者,ja
coffee_break_parts_similar201708_007,現時点で具体的な支援策というのは～,現時点で具体的な詮索というのは～,「支援策」と「詮索」は音が似ている,会議中の発言で「支援策（しえんさく）」を「詮索（せんさく）」と誤記。意味が大きく異なる。,True,coffee_break_parts_similar201708,,発話者,速記者,ja
coffee_break_parts_similar201708_008,事前にもっと詳細に調査した上で、それが今後維持可能かどうかも含めて～,事前にもっと詳細に調査した上で、それが今後明示可能かどうかも含めて～,「維持」と「明示」は音が近い,会議中の発言で「維持（いじ）」を「明示（めいじ）」と誤記。意味が異なる。,True,coffee_break_parts_similar201708,,発話者,速記者,ja
coffee_break_parts_similar201708_009,それは百年河清を俟つようなもので～,それは１００年加勢を待つようなもので～,慣用句「百年河清を俟つ」と「１００年加勢を待つ」の混同,慣用句の聞き取りミス。「百年河清を俟つ（実現困難）」を「１００年加勢を待つ」と誤記。意味が通じなくなる。,True,coffee_break_parts_similar201708,,発話者,速記者,ja
coffee_break_parts_similar201708_010,原油価格の暴落について～,原油価格の謀略について～,「暴落」と「謀略」は音が近い,経済ニュースの速記で「暴落（ぼうらく）」を「謀略（ぼうりゃく）」と誤記。意味が大きく異なる。,True,coffee_break_parts_similar201708,,発話者,速記者,ja
