MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar201105_001,造船業の現状は、世界全体では２０１０年で○○○万総トンの建造量です。,造船業の現状は、世界全体では２０１０年で○○○万相当の建造量です。,「そうとんの」と「そうとうの」の音が近い,会議での発言を速記者が記録する際、「総トンの」を「相当の」と聞き間違えた。造船業の建造量に関する文脈。,True,coffee_break_parts_similar201105,,不明,速記者,ja
coffee_break_parts_similar201105_002,東日本大地震の被災者のために政治の力で公助を急げ。党利党略はいいかげんにしてほしい。,東日本大地震の被災者のために政治の力で公助を急げ。通り一遍はいいかげんにしてほしい。,「とうりとうりゃく」と「とおりいっぺん」,災害対応に関する政治的発言で、「党利党略は」を「通り一遍は」と聞き間違えた。政治批判の文脈。,True,coffee_break_parts_similar201105,,不明,速記者,ja
coffee_break_parts_similar201105_003,党の行く末について、きょうの提言とはちょっと離れて将来図をお尋ねしたい。,党の育成について、きょうの提言とはちょっと離れて将来図をお尋ねしたい。,「いくすえ」と「いくせい」の混同,政治家への質問で、「党の行く末について」を「党の育成について」と聞き間違えた。将来展望に関する文脈。,True,coffee_break_parts_similar201105,,不明,速記者,ja
coffee_break_parts_similar201105_004,復旧について、今ここで具体的日にちを申し上げられれば一番いいのですが～,復旧について、今ここで具体的な位置を申し上げられれば一番いいのですが～,「にち」と「いち」の音が近い,復旧作業の進捗に関する発言で、「具体的日にちを」を「具体的な位置を」と聞き間違えた。日程と場所の混同。,True,coffee_break_parts_similar201105,,不明,速記者,ja
coffee_break_parts_similar201105_005,株価の下落はかなり急速で、きょうは先物もかなり下げているようですが～,株価の下落はかなり急速で、きょうは先ほどもかなり下げているようですが～,「さきもの」と「さきほど」の混同,経済動向に関する発言で、「先物も」を「先ほども」と聞き間違えた。金融用語と時制表現の混同。,True,coffee_break_parts_similar201105,,不明,速記者,ja
coffee_break_parts_similar201105_006,自主防災組織の補助金申請は、県への申請ですが、通常、一次、二次要望という形できます。,自主防災組織の補助金申請は、軽易の申請ですが、通常、一次、二次要望という形できます。,「けんえ」と「けいい」の音が近い,防災関連の行政手続きで、「県への申請」を「軽易の申請」と聞き間違えた。申請先と申請難易度の混同。,True,coffee_break_parts_similar201105,,不明,速記者,ja
coffee_break_parts_similar201105_007,市から示している、委託にかかわる管理運営業務委託の仕様書に基づいて～,市から指名している、委託にかかわる管理運営業務委託の仕様書に基づいて～,「しめしている」と「しめいしている」,行政文書の説明で、「示している」を「指名している」と聞き間違えた。意味が大きく異なる。,True,coffee_break_parts_similar201105,,不明,速記者,ja
coffee_break_parts_similar201105_008,職員配置については、今年度、育休をとっている者の復帰がございまして～,職員配置については、今年度、１級をとっている者の復帰がございまして～,「いくきゅう」と「いっきゅう」の混同,人事配置に関する発言で、「育休をとっている者」を「１級をとっている者」と聞き間違えた。育児休業と資格等級の混同。,True,coffee_break_parts_similar201105,,不明,速記者,ja
coffee_break_parts_similar201105_009,第一次補正では、文化施設の復旧関係が入ってくる可能性はあるが、文化財関係はもう少し調査をしての要求となる～,第一次補正では、文化施設の復旧関係が入ってくる可能性はあるが、分科会関係はもう少し調査をしての要求となる～,「ぶんかざい」と「ぶんかかい」の混同,予算補正に関する発言で、「文化財関係は」を「分科会関係は」と聞き間違えた。文化財と会議体の混同。,True,coffee_break_parts_similar201105,,不明,速記者,ja
coffee_break_parts_similar201105_010,研究室は個室という概念が続いている。共同研究のための個室を否定するものではないが～,研究室は個室という概念が続いている。共同研究のための個室を指定するものではないが～,「ひていする」と「していする」の混同,研究室運用に関する発言で、「否定する」を「指定する」と聞き間違えた。意味が逆転するため注意が必要。,True,coffee_break_parts_similar201105,,不明,速記者,ja
