MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar200703_001,都市と農漁村の共生、対流ということで農都デュアルライフということを～,都市と農漁村の共生、対流ということで農とデュアルライフということを～,「農都」と「農と」は音が似ているため注意。,都市と農漁村の共生に関する会議での発言。専門用語「農都（農村と都市の融合）」が「農と」と聞き間違えられた。,True,coffee_break_parts_similar200703,,不明,速記者,ja
coffee_break_parts_similar200703_002,１８年度において、財融特会の金利変動準備金から国債整理基金に入れるという～,１８年度において、財政特会の金利変動準備金から国債整理基金に入れるという～,財務用語の類似に注意。,財務関連の会議での発言。「財融特会（財政融資特別会計）」が「財政特会」と聞き間違えられた。,True,coffee_break_parts_similar200703,,不明,速記者,ja
coffee_break_parts_similar200703_003,会長に葬儀委員長をお務めいただき、私もお通夜に参列させていただき～,会長に葬儀委員長をお勤めいただき、私もついでに参列させていただき～,丁寧語や慣用句の聞き間違いに注意。,葬儀に関する発言。「お務め（役割を果たす）」が「お勤め（勤務）」に、「お通夜に（葬儀の前夜）」が「ついでに（何かのついで）」と聞き間違えられた。,True,coffee_break_parts_similar200703,,不明,速記者,ja
coffee_break_parts_similar200703_004,地域の実情に沿った運用ができるよう、標準的な地方公務員給与制度・運用の考え方や～,地域の実情に沿った運用ができるよう、標準的な地方公務員給与制度への考え方や～,「制度・運用の」と「制度への」の違いに注意。,地方公務員給与制度の説明で、「制度・運用の考え方や」が「制度への考え方や」と聞き間違えられた。,True,coffee_break_parts_similar200703,,不明,速記者,ja
coffee_break_parts_similar200703_005,ケアネット活動では、見守り、声掛け、買い物支援、ごみ出し、通院付き添いなどがあります。,ケアネット活動では、見守り、声掛け、介護の支援、ごみ出し、通院付き添いなどがあります。,「買い物」と「介護の」は音が似ているため注意。,ケアネット活動の説明で、「買い物支援」が「介護の支援」と聞き間違えられた。,True,coffee_break_parts_similar200703,,不明,速記者,ja
coffee_break_parts_similar200703_006,商工中金の民営化に関して、政府出資をゼロにすると明言され～,商工中金の民営化に関して、政府支出をゼロにすると明言され～,「出資」と「支出」の違いに注意。,商工中金の民営化に関する発言で、「政府出資（資本）」が「政府支出（支払い）」と聞き間違えられた。,True,coffee_break_parts_similar200703,,不明,速記者,ja
coffee_break_parts_similar200703_007,当市のまちづくり条例では、開発の場合、緑化について面積要件が規定されている～,当市のまちづくり条例では、開発の場合、緑化について免責要件が規定されている～,「面積要件」と「免責要件」は意味が大きく異なるので注意。,まちづくり条例の説明で、「面積要件（面積に関する条件）」が「免責要件（責任を免除する条件）」と聞き間違えられた。,True,coffee_break_parts_similar200703,,不明,速記者,ja
coffee_break_parts_similar200703_008,時短促進法は時限立法で、これを恒久措置として～,時短促進法は時限立法で、これを後継措置として～,「恒久」と「後継」は意味が異なるので注意。,時短促進法の説明で、「恒久措置（永続的な措置）」が「後継措置（次に続く措置）」と聞き間違えられた。,True,coffee_break_parts_similar200703,,不明,速記者,ja
coffee_break_parts_similar200703_009,デフレ下の労働条件の改善闘争という～,デフレ化の労働条件の改善闘争という～,「デフレ下」と「デフレ化」は意味が異なるので注意。,労働条件の改善闘争に関する発言で、「デフレ下（デフレの状況下）」が「デフレ化（デフレになること）」と聞き間違えられた。,True,coffee_break_parts_similar200703,,不明,速記者,ja
coffee_break_parts_similar200703_010,憲法でも、差別の労働条件について平等の原則を規定し、この場合の『社会的な身分』とは生来的な地位を言うもので、事業場における職制上の地位は含まれないと～,憲法でも、差別の労働条件について平等の原則を規定し、この場合の『社会的な身分』とは生来的な地位を言うもので、事業上における職制上の地位は含まれないと～,「事業場」と「事業上」は意味が異なるので注意。,労働条件に関する憲法の説明で、「事業場（職場）」が「事業上（事業に関する）」と聞き間違えられた。,True,coffee_break_parts_similar200703,,不明,速記者,ja
