MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar201810_001,舗装体のデータを見る限り、崩土の心配はない～,舗装体のデータを見る限り、放蕩の心配はない～,専門用語「崩土」と日常語「放蕩」は音が似ているため注意,技術系会議での発言。速記者が「崩土（ほうど）」を「放蕩（ほうとう）」と誤記。文脈から専門用語であることに注意が必要。,True,coffee_break_parts_similar201810,,不明,速記者,ja
coffee_break_parts_similar201810_002,時代の変化に伴って輸送手段も変わる、モーダルシフトも進んできて～,時代の変化に伴って輸送手段も変わる、戻し等も進んできて～,カタカナ語は特に注意が必要,物流・交通分野の会議。速記者が「モーダルシフト」を「戻し等」と誤記。カタカナ語の聞き取りミス。,True,coffee_break_parts_similar201810,,不明,速記者,ja
coffee_break_parts_similar201810_003,対応として、特に輪重測定装置の導入を～,対応として、特に臨時測定装置の導入を～,専門用語の聞き取りは文脈確認を,技術系会議。速記者が「輪重（りんじゅう）」を「臨時（りんじ）」と誤記。専門用語の認識不足による。,True,coffee_break_parts_similar201810,,不明,速記者,ja
coffee_break_parts_similar201810_004,事業ＰＲを強化すべく、企業ニーズの高い分野に～,事業ＰＲを強化すべく、起業率の高い分野に～,業界用語の混同に注意,ビジネス会議。速記者が「企業ニーズ」を「起業率」と誤記。音の類似と業界用語の混同。,True,coffee_break_parts_similar201810,,不明,速記者,ja
coffee_break_parts_similar201810_005,今、大変ためになる、密度の高いご発表をいただきました～,今、大変ためになる、未知の長いご発表をいただきました～,形容詞の聞き間違いに注意,会議の講評。速記者が「密度の高い」を「未知の長い」と誤記。形容詞の音の類似による。,True,coffee_break_parts_similar201810,,不明,速記者,ja
coffee_break_parts_similar201810_006,きょう夕方の懇談会の件もですね～,共有型の懇談会の件もですね～,日常語の聞き間違いに注意,会議日程の確認。速記者が「きょう夕方」を「共有型」と誤記。音の類似による。,True,coffee_break_parts_similar201810,,不明,速記者,ja
coffee_break_parts_similar201810_007,債務不履行構成をとると、請求があったときに遅滞に陥って～,債務不履行構成をとると、請求があったときに地裁に陥って～,法律用語の聞き間違いに注意,法律系会議。速記者が「遅滞（ちたい）」を「地裁（ちさい）」と誤記。法律用語の音の類似による。,True,coffee_break_parts_similar201810,,不明,速記者,ja
coffee_break_parts_similar201810_008,お手元の資料ですが、丹念にテープ起こしをしております～,お手元の資料ですが、丹念に傾向分析をしております～,作業内容の聞き間違いに注意,会議資料説明。速記者が「テープ起こし」を「傾向分析」と誤記。作業内容の混同。,True,coffee_break_parts_similar201810,,不明,速記者,ja
coffee_break_parts_similar201810_009,復旧の工程表については、該当市町村のホームページにより公表をさせていただきます～,復旧の工程表については、該当調査のホームページにより公表をさせていただきます～,行政用語の聞き間違いに注意,行政会議。速記者が「市町村」を「調査」と誤記。行政用語の音の類似による。,True,coffee_break_parts_similar201810,,不明,速記者,ja
coffee_break_parts_similar201810_010,両国首脳のバイの会談は見送られる可能性が～,両国首脳のバリの会談は見送られる可能性が～,外来語の略語は特に注意,国際会議。速記者が「バイ（バイ会談）」を「バリ」と誤記。外来語略語の聞き取りミス。,True,coffee_break_parts_similar201810,,不明,速記者,ja
