MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar200503_001,日本の外交官が襲撃されて死亡されたが、今後イラクの復興について、２人の遺志を継いでどのように取り組んでいくか～～,日本の外交官が襲撃されて死亡されたが、今後イラクの復興について、２人の意思を継いでどのように取り組んでいくか～～,「遺志」と「意思」は発音が同じで文脈依存。,外交官殉職に関する発言。遺志＝故人の志、意思＝意志・考え。速記者が文脈を誤解した可能性あり。発話者は政府関係者、聞き手は記者や議員など。,True,coffee_break_parts_similar200503,,政府関係者,記者や議員,ja
coffee_break_parts_similar200503_002,新都市開発事業中止とは、市のほうから一方的に国や県に対して、信義的に言えないというなら、批判する市民との関係は信義的にはどうなのか。,新都市開発事業中止とは、市のほうから一方的に国や県に対して、心理的に言えないというなら、批判する市民との関係は心理的にはどうなのか。,「信義的」と「心理的」は音が似ている。,行政判断の説明。信義的＝信義則に基づく、心理的＝心の状態。速記者が専門用語を聞き間違えた。発話者は市職員、聞き手は議会や市民。,True,coffee_break_parts_similar200503,,市職員,議会や市民,ja
coffee_break_parts_similar200503_003,お手元の資料は、ＨＰの広報の内容を添付しているものですが～～,お手元の資料は、ＨＰの広報の内容をチェックしているものですが～～,「添付」と「チェック」は語感が近い。,資料説明時の発言。添付＝資料を付ける、チェック＝確認する。速記者が動詞を取り違えた。発話者は担当者、聞き手は会議参加者。,True,coffee_break_parts_similar200503,,担当者,会議参加者,ja
coffee_break_parts_similar200503_004,福祉共済会業務を移管することを含めて～～,福祉共済会業務に関することを含めて～～,「を移管する」と「に関する」は語感が似ている。,業務移管の説明。移管＝業務を移す、に関する＝関連する。速記者が助詞と動詞を混同した。発話者は行政担当者、聞き手は委員会など。,True,coffee_break_parts_similar200503,,行政担当者,委員会など,ja
coffee_break_parts_similar200503_005,直近幹線道路の寄与はゼロと出ていますが～～,直近幹線道路の費用はゼロと出ていますが～～,「寄与」と「費用」は音が似ている。,道路事業の説明。寄与＝貢献、費用＝コスト。速記者が名詞を聞き間違えた。発話者は技術担当者、聞き手は議会や市民。,True,coffee_break_parts_similar200503,,技術担当者,議会や市民,ja
coffee_break_parts_similar200503_006,今回の数字は、うちの調査不足もありますが、今後は～～,今回の数字は、うちの調査部局もありますが、今後は～～,「調査不足」と「調査部局」は語感が近い。,調査体制の説明。調査不足＝不十分、調査部局＝組織名。速記者が名詞を取り違えた。発話者は担当者、聞き手は会議参加者。,True,coffee_break_parts_similar200503,,担当者,会議参加者,ja
coffee_break_parts_similar200503_007,気候変動枠組み条約第○回締結国会議、閣僚級会議への出席と～～,気候変動枠組み条約第○回締結国会、閣僚会議への出席と～～,「締結国会議、閣僚級会議」と「締結国会、閣僚会議」は音が近い。,国際会議の出席説明。正式名称の聞き間違い。発話者は政府関係者、聞き手は議会や記者。,True,coffee_break_parts_similar200503,,政府関係者,議会や記者,ja
coffee_break_parts_similar200503_008,これだけだと事業再生に至る経営悪化の要因のようなものがわからない。,これだけだと事業再生に至る契約下の要因のようなものがわからない。,「経営悪化」と「契約下」は音が似ている。,事業再生の説明。経営悪化＝業績悪化、契約下＝契約の下。速記者が名詞を聞き間違えた。発話者は経営者、聞き手は会議参加者。,True,coffee_break_parts_similar200503,,経営者,会議参加者,ja
coffee_break_parts_similar200503_009,強制力がない要請にすぎないわけで、２割に達する未回答企業に対して、今後どう対応を～～,調整力がない必要性にすぎないわけで、２割に達する未回答企業に対して、今後どう対応を～～,「強制力がない要請」と「調整力がない必要性」は音が近い。,行政要請の説明。強制力＝法的拘束力、調整力＝調整する力。速記者が複数語をまとめて聞き間違えた。発話者は行政担当者、聞き手は議会や市民。,True,coffee_break_parts_similar200503,,行政担当者,議会や市民,ja
coffee_break_parts_similar200503_010,対象資産の価格は、当該年の３月31日現在において国有財産台帳に登録された価格を用い～～,対象資産の価格は、当概念の３月31日現在において国有財産台帳に登録された価格を用い～～,「当該年」と「当概念」は音が似ている。,資産評価の説明。当該年＝その年、当概念＝その概念。速記者が名詞を聞き間違えた。発話者は財務担当者、聞き手は会議参加者。,True,coffee_break_parts_similar200503,,財務担当者,会議参加者,ja
