MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
coffee_break_parts_similar200707_001,国際刑事裁判所に関する、ローマ規程の提起について、国会承認を求める件で～,国際刑事裁判所に関する、まあ、規定の提起について、国会承認を求める件で～,「ローマ規程」は国際刑事裁判所の設立条約。,国会での条約承認に関する発言。専門用語「ローマ規程」が一般語「まあ、規定」と聞き間違えられた。発音が似ているため発生。,True,coffee_break_parts_similar200707,,不明,速記者,ja
coffee_break_parts_similar200707_002,北朝鮮の拉致問題は、国際場裏（裡）において機会あるごとに発信して、国際社会に理解を求めていく～,北朝鮮の拉致問題は、国際行事において機会あるごとに発進して、国際社会に理解を求めていく～,「場裏（裡）」は舞台裏や裏側の意。,拉致問題に関する外交的発言。抽象的な「国際場裏（裡）」が「国際行事」と具体的な語に、また「発信」が「発進」と誤記。専門用語や抽象語の聞き取りミス。,True,coffee_break_parts_similar200707,,不明,速記者,ja
coffee_break_parts_similar200707_003,農業振興費の中で集落営農推進にかかる部分と申しますと～,農業振興費の中で集落への推進にかかる部分と申しますと～,「集落営農」は農業の共同経営形態。,農業政策に関する説明。「集落営農」が「集落への」と聞き間違えられ、専門用語の認識不足が原因。,True,coffee_break_parts_similar200707,,不明,速記者,ja
coffee_break_parts_similar200707_004,皆さんの議論を集約して、世間にアピールするたたき台の骨子みたいなものをまとめ～,皆さんの議論を集約して、世間にアピールするたたき台のコツみたいなものをまとめ～,「骨子」は要点・概要の意。,会議のまとめに関する発言。「骨子」が「コツ」と聞き間違えられ、音が似ていることが原因。,True,coffee_break_parts_similar200707,,不明,速記者,ja
coffee_break_parts_similar200707_005,今回の放送法改正案は、放送を中心に通信にまたがる重要な課題をまとめてお願いしており、ＮＨＫのガバナンスの強化とか～,今回の放送法改正案は、放送を中心に通信にまたがる重要な課題をまとめてお願いしており、ＮＨＫのバランスの強化とか～,「ガバナンス」は統治・管理の意。,放送法改正案に関する説明。「ガバナンス」が「バランス」と聞き間違えられ、カタカナ語の聞き取りミス。,True,coffee_break_parts_similar200707,,不明,速記者,ja
coffee_break_parts_similar200707_006,危機管理中のリーダーシップは、平常時には政治のかわりに行政があればよい。プレジデントは決断のかわりに、前例、先例、判例、慣習があればよい。だが、有事のときにはこの優先順位は逆転されるだろう。,危機管理中のリーダーシップは、正常時には政治のかわりに行政があればよい。プレジデントは決断のかわりに、前例、先例、凡例、慣習があればよい。だが、有事のときにはこの優先順位は逆転されるだろう。,「平常時」「判例」は行政用語。,危機管理論の説明。「平常時」が「正常時」、「判例」が「凡例」と聞き間違えられ、専門用語の類似音による誤記。,True,coffee_break_parts_similar200707,,不明,速記者,ja
coffee_break_parts_similar200707_007,石油、天然ガス、ウラン等のエネルギー資源確保に向けた資源外交などの展開を～,石油、天然ガス、ウラン等のエネルギー資源確保に向けた支援外交などの展開を～,「資源外交」は外交政策用語。,エネルギー政策に関する発言。「資源外交」が「支援外交」と聞き間違えられ、音が似ていることが原因。,True,coffee_break_parts_similar200707,,不明,速記者,ja
coffee_break_parts_similar200707_008,日本人は、もともと美しいものを愛する民族だが、それが自分の家とか庭とか、自分の持ち物といったものに終始するきらいがあるようだ。,日本人は、もともと美しいものを愛する民族だが、それが自分の家とか庭とか、自分の持ち物といったものに注視するきらいがあるようだ。,「終始する」は一貫して～の意。,日本人の美意識に関する評論。「終始するきらい」が「注視するきらい」と聞き間違えられ、意味の近い語への置換。,True,coffee_break_parts_similar200707,,不明,速記者,ja
coffee_break_parts_similar200707_009,先進各国ではインフレターゲットなりインフレ参照値を導入したり、アメリカのようにＦＲＢの声明等、市場と対話していくやり方を取って……。,先進各国ではインフレターゲットなりインフレ最小値を導入したり、アメリカのようにＦＲＢの声明等、市場と対話していくやり方を取って……。,「参照値」は経済用語。,金融政策に関する説明。「参照値」が「最小値」と聞き間違えられ、専門用語の認識不足が原因。,True,coffee_break_parts_similar200707,,不明,速記者,ja
coffee_break_parts_similar200707_010,さきの臨時国会では、消費生活用製品安全法の改正を行い、製品事故に関する情報の収集、高揚制度を新設するなど積極的に取り組み～,さきの臨時国会では、消費生活用製品安全法の改正を行い、製品事故に関する情報の収集、こういう制度を新設するなど積極的に取り組み～,「高揚制度」は誤記。,法律改正に関する説明。「高揚制度」が「こういう制度」と聞き間違えられ、専門用語の不明瞭な発音が原因。,True,coffee_break_parts_similar200707,,不明,速記者,ja
