MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,Language,Tags,Envs
tenshokudou_11188_001,青海,青梅,地名の違いを確認,江東区と青梅市で全く場所が違う。SNSで話題になった実例。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_002,霞ケ関,霞ヶ関,地域名を必ず確認,千代田区と埼玉県川越市。読みも同じ、場所が全く違う。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_003,霞ヶ関,霞ヶ浦,地域名を必ず確認,霞ヶ関（東京・埼玉）と霞ヶ浦（茨城の湖）。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_004,三田,三鷹,地域名を必ず確認,港区と武蔵野市。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_005,田町,田無,地域名を必ず確認,「たまち」と「たなし」。西東京市と港区。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_006,田町,町田,地域名を必ず確認,田町（港区）と町田（東京都町田市）。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_007,千川,仙川,地域名を必ず確認,「せんかわ」と「せんがわ」。池袋方面と調布方面。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_008,下丸子,新丸子,地域名を必ず確認,大田区と川崎市中原区。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_009,目白,めじろ台,地域名を必ず確認,豊島区と八王子市。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_010,鷺宮,鷲宮,地域名を必ず確認,「さぎのみや」と「わしのみや」。中野区と埼玉県久喜市。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_011,鷺ノ宮,鷺沼,地域名を必ず確認,中野区と川崎市宮前区。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_012,八丁堀,八丁畷,地域名を必ず確認,中央区と川崎市川崎区。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_013,二子玉川,二俣川,地域名を必ず確認,世田谷区と横浜市旭区。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_014,田奈,田無,地域名を必ず確認,横浜市青葉区と西東京市。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_015,梶ヶ谷,蟹ヶ谷,地域名を必ず確認,川崎市高津区と宮前区。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_016,稲城,稲毛,地域名を必ず確認,東京都稲城市と千葉市稲毛区。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
tenshokudou_11188_017,幡ヶ谷,鳩ヶ谷,地域名を必ず確認,渋谷区と埼玉県川口市。,True,tenshokudou_11188,https://www.tenshokudou.com/media/?p=11188,日本語,"['タクシー', '聞き間違い', '地名', '首都圏', '交通']","['タクシー車内', '都市・郊外', '騒音']"
