MishearID,EnvID
www_1101_com_m_iimatugai_902_html_001,STORE_FISH_SHOP
www_1101_com_m_iimatugai_902_html_001,HOME
www_1101_com_m_iimatugai_902_html_001,DAILY_LIFE
www_1101_com_m_iimatugai_902_html_001,NOISE_PRESENT
www_1101_com_m_iimatugai_902_html_004,HOME
www_1101_com_m_iimatugai_902_html_004,STAIRS
www_1101_com_m_iimatugai_902_html_004,NOISE_PRESENT
www_1101_com_m_iimatugai_902_html_005,SCHOOL_CLASSROOM
www_1101_com_m_iimatugai_902_html_005,CLASS
www_1101_com_m_iimatugai_902_html_005,NOISE_PRESENT
