MishearID,EnvID
www_1101_com_m_iimatugai_1256_html_001,STORE
www_1101_com_m_iimatugai_1256_html_001,STORE_FRONT
www_1101_com_m_iimatugai_1256_html_001,CONVERSATION
www_1101_com_m_iimatugai_1256_html_001,SLIGHT_NOISE
www_1101_com_m_iimatugai_1256_html_002,TRAIN
www_1101_com_m_iimatugai_1256_html_002,IN_TRAIN_ANNOUNCEMENT
www_1101_com_m_iimatugai_1256_html_002,SLEEPING
www_1101_com_m_iimatugai_1256_html_003,PHONE
www_1101_com_m_iimatugai_1256_html_003,HOME
www_1101_com_m_iimatugai_1256_html_003,CONVERSATION
www_1101_com_m_iimatugai_1256_html_004,TV
www_1101_com_m_iimatugai_1256_html_004,NEWS
www_1101_com_m_iimatugai_1256_html_004,HOME
www_1101_com_m_iimatugai_1256_html_005,COMPANY
www_1101_com_m_iimatugai_1256_html_005,PHONE
www_1101_com_m_iimatugai_1256_html_006,FAST_FOOD_RESTAURANT
www_1101_com_m_iimatugai_1256_html_006,INSIDE_STORE
www_1101_com_m_iimatugai_1256_html_006,SLIGHT_NOISE
www_1101_com_m_iimatugai_1256_html_007,TV
www_1101_com_m_iimatugai_1256_html_007,HOME
www_1101_com_m_iimatugai_1256_html_007,GARDENING_PROGRAM
www_1101_com_m_iimatugai_1256_html_008,COMPANY
www_1101_com_m_iimatugai_1256_html_008,CONVERSATION
www_1101_com_m_iimatugai_1256_html_009,STREET
www_1101_com_m_iimatugai_1256_html_009,OUTDOOR
www_1101_com_m_iimatugai_1256_html_009,CONVERSATION
www_1101_com_m_iimatugai_1256_html_010,HOME
www_1101_com_m_iimatugai_1256_html_010,MOVIE_WATCHING
www_1101_com_m_iimatugai_1256_html_010,CONVERSATION
www_1101_com_m_iimatugai_1256_html_011,HOME
www_1101_com_m_iimatugai_1256_html_011,TV
www_1101_com_m_iimatugai_1256_html_011,CONVERSATION
