MishearID,EnvID
www_1101_com_m_iimatugai_2132_001,WORKPLACE
www_1101_com_m_iimatugai_2132_001,FACE_TO_FACE
www_1101_com_m_iimatugai_2132_001,QUIET_ENVIRONMENT
www_1101_com_m_iimatugai_2132_002,HOME
www_1101_com_m_iimatugai_2132_002,FACE_TO_FACE
www_1101_com_m_iimatugai_2132_002,QUIET_ENVIRONMENT
www_1101_com_m_iimatugai_2132_003,HOME
www_1101_com_m_iimatugai_2132_003,WAKING_UP
www_1101_com_m_iimatugai_2132_003,QUIET_ENVIRONMENT
www_1101_com_m_iimatugai_2132_004,WORKPLACE
www_1101_com_m_iimatugai_2132_004,FACE_TO_FACE
www_1101_com_m_iimatugai_2132_004,QUIET_ENVIRONMENT
www_1101_com_m_iimatugai_2132_005,STORE
www_1101_com_m_iimatugai_2132_005,WORKING
www_1101_com_m_iimatugai_2132_005,NOISY
www_1101_com_m_iimatugai_2132_006,WORKPLACE
www_1101_com_m_iimatugai_2132_006,PHONE
www_1101_com_m_iimatugai_2132_006,NOISY
www_1101_com_m_iimatugai_2132_007,STORE
www_1101_com_m_iimatugai_2132_007,ANNOUNCEMENT
www_1101_com_m_iimatugai_2132_007,NOISY
