MishearID,EnvID
www_1101_com_iimatugai_archive_more060516_001,KAISHA
www_1101_com_iimatugai_archive_more060516_001,OFFICE
www_1101_com_iimatugai_archive_more060516_001,SILENT
www_1101_com_iimatugai_archive_more060516_001,NORMAL_CONVERSATION
www_1101_com_iimatugai_archive_more060516_002,UNIVERSITY
www_1101_com_iimatugai_archive_more060516_002,CHANGING_ROOM
www_1101_com_iimatugai_archive_more060516_002,CHANGING_CLOTHES
www_1101_com_iimatugai_archive_more060516_002,SLIGHT_NOISY
www_1101_com_iimatugai_archive_more060516_003,HOME
www_1101_com_iimatugai_archive_more060516_003,PHONE
www_1101_com_iimatugai_archive_more060516_003,SILENT
www_1101_com_iimatugai_archive_more060516_004,HOME
www_1101_com_iimatugai_archive_more060516_004,SILENT
www_1101_com_iimatugai_archive_more060516_005,KAISHA
www_1101_com_iimatugai_archive_more060516_005,MEETING_ROOM
www_1101_com_iimatugai_archive_more060516_005,TENSION
www_1101_com_iimatugai_archive_more060516_006,HOME
www_1101_com_iimatugai_archive_more060516_006,LIVING_ROOM
www_1101_com_iimatugai_archive_more060516_006,SILENT
www_1101_com_iimatugai_archive_more060516_007,HOME
www_1101_com_iimatugai_archive_more060516_007,LIVING_ROOM
www_1101_com_iimatugai_archive_more060516_007,SILENT
www_1101_com_iimatugai_archive_more060516_008,HOSPITAL
www_1101_com_iimatugai_archive_more060516_008,PHONE
www_1101_com_iimatugai_archive_more060516_008,SLIGHT_NOISY
www_1101_com_iimatugai_archive_more060516_009,RESTAURANT
www_1101_com_iimatugai_archive_more060516_009,EATING
www_1101_com_iimatugai_archive_more060516_009,SLIGHT_NOISY
