MishearID,EnvID
www_1101_com_iimatugai_archive_more080304_001,WORKPLACE
www_1101_com_iimatugai_archive_more080304_001,SNACK_CORNER
www_1101_com_iimatugai_archive_more080304_001,MULTIPLE_PEOPLE
www_1101_com_iimatugai_archive_more080304_001,QUIET
www_1101_com_iimatugai_archive_more080304_002,HOME
www_1101_com_iimatugai_archive_more080304_002,CONCERT_DAY
www_1101_com_iimatugai_archive_more080304_002,QUIET
www_1101_com_iimatugai_archive_more080304_003,HOME
www_1101_com_iimatugai_archive_more080304_003,PARENT_CHILD
www_1101_com_iimatugai_archive_more080304_003,QUIET
www_1101_com_iimatugai_archive_more080304_004,HOME
www_1101_com_iimatugai_archive_more080304_004,SUNDAY_AFTERNOON
www_1101_com_iimatugai_archive_more080304_004,MUSIC_PLAYING
www_1101_com_iimatugai_archive_more080304_004,QUIET
www_1101_com_iimatugai_archive_more080304_005,OFFICE
www_1101_com_iimatugai_archive_more080304_005,PHONE
www_1101_com_iimatugai_archive_more080304_005,QUIET
www_1101_com_iimatugai_archive_more080304_006,STATION
www_1101_com_iimatugai_archive_more080304_006,ANNOUNCEMENT_AREA
www_1101_com_iimatugai_archive_more080304_006,NOISE_PRESENT
www_1101_com_iimatugai_archive_more080304_007,IZAKAYA
www_1101_com_iimatugai_archive_more080304_007,INSIDE_STORE
www_1101_com_iimatugai_archive_more080304_007,SLIGHTLY_NOISY
www_1101_com_iimatugai_archive_more080304_007,STAFF_AND_CUSTOMERS
www_1101_com_iimatugai_archive_more080304_008,OFFICE
www_1101_com_iimatugai_archive_more080304_008,PHONE
www_1101_com_iimatugai_archive_more080304_008,QUIET
www_1101_com_iimatugai_archive_more080304_009,BUS
www_1101_com_iimatugai_archive_more080304_009,INSIDE_ANNOUNCEMENT
www_1101_com_iimatugai_archive_more080304_009,IN_TRANSIT
www_1101_com_iimatugai_archive_more080304_009,NOISE_PRESENT
