MishearID,EnvID
www_1101_com_m_iimatugai_2811_html_001,IE
www_1101_com_m_iimatugai_2811_html_001,TELEVISION
www_1101_com_m_iimatugai_2811_html_001,WORKING
www_1101_com_m_iimatugai_2811_html_002,CONVERSATION
www_1101_com_m_iimatugai_2811_html_002,FRIENDSHIP
www_1101_com_m_iimatugai_2811_html_003,SCHOOL
www_1101_com_m_iimatugai_2811_html_003,BREAK_TIME
www_1101_com_m_iimatugai_2811_html_003,CONVERSATION
www_1101_com_m_iimatugai_2811_html_004,COMPANY
www_1101_com_m_iimatugai_2811_html_004,CONVERSATION
www_1101_com_m_iimatugai_2811_html_004,PARTY_VENUE_CONSIDERATION
www_1101_com_m_iimatugai_2811_html_005,IE
www_1101_com_m_iimatugai_2811_html_005,TELEVISION
www_1101_com_m_iimatugai_2811_html_005,NEWS
www_1101_com_m_iimatugai_2811_html_006,STATION
www_1101_com_m_iimatugai_2811_html_006,ANNOUNCEMENT
www_1101_com_m_iimatugai_2811_html_006,MOVING
www_1101_com_m_iimatugai_2811_html_007,IE
www_1101_com_m_iimatugai_2811_html_007,TELEVISION
www_1101_com_m_iimatugai_2811_html_007,COMPUTER_WORKING
www_1101_com_m_iimatugai_2811_html_008,STATION
www_1101_com_m_iimatugai_2811_html_008,ESCALATOR
www_1101_com_m_iimatugai_2811_html_008,ANNOUNCEMENT
