MishearID,EnvID
www_1101_com_m_iimatugai_2916_html_001,TELEVISION
www_1101_com_m_iimatugai_2916_html_001,NEWS
www_1101_com_m_iimatugai_2916_html_002,RESTAURANT
www_1101_com_m_iimatugai_2916_html_002,INDOOR
www_1101_com_m_iimatugai_2916_html_002,CONVERSATION
www_1101_com_m_iimatugai_2916_html_003,CAR_INTERIOR
www_1101_com_m_iimatugai_2916_html_003,RADIO
www_1101_com_m_iimatugai_2916_html_003,TRAFFIC_INFORMATION
www_1101_com_m_iimatugai_2916_html_004,TELEVISION
www_1101_com_m_iimatugai_2916_html_004,SPORTS_BROADCAST
www_1101_com_m_iimatugai_2916_html_004,BOXING
www_1101_com_m_iimatugai_2916_html_005,WORKPLACE
www_1101_com_m_iimatugai_2916_html_005,OFFICE
www_1101_com_m_iimatugai_2916_html_005,CONVERSATION
www_1101_com_m_iimatugai_2916_html_006,HOME
www_1101_com_m_iimatugai_2916_html_006,CONVERSATION
www_1101_com_m_iimatugai_2916_html_007,DOCUMENT
www_1101_com_m_iimatugai_2916_html_007,RECEIPT
www_1101_com_m_iimatugai_2916_html_007,STORE_FRONT
www_1101_com_m_iimatugai_2916_html_008,CONVERSATION
www_1101_com_m_iimatugai_2916_html_008,PLACE_NAME
