MishearID,EnvID
www_1101_com_iimatugai_2011-01-19_html_001,HOME_MEAL
www_1101_com_iimatugai_2011-01-19_html_001,TV
www_1101_com_iimatugai_2011-01-19_html_001,NOISY
www_1101_com_iimatugai_2011-01-19_html_002,HOME_LIVING_ROOM
www_1101_com_iimatugai_2011-01-19_html_002,TV
www_1101_com_iimatugai_2011-01-19_html_002,NOISY
www_1101_com_iimatugai_2011-01-19_html_003,TRAIN
www_1101_com_iimatugai_2011-01-19_html_003,ANNOUNCE
www_1101_com_iimatugai_2011-01-19_html_003,NOISY
www_1101_com_iimatugai_2011-01-19_html_003,MIC_USED
www_1101_com_iimatugai_2011-01-19_html_004,HOME_KITCHEN
www_1101_com_iimatugai_2011-01-19_html_004,TV
www_1101_com_iimatugai_2011-01-19_html_004,NOISY
www_1101_com_iimatugai_2011-01-19_html_005,TRAIN
www_1101_com_iimatugai_2011-01-19_html_005,CONVERSATION
www_1101_com_iimatugai_2011-01-19_html_005,NOISY
www_1101_com_iimatugai_2011-01-19_html_006,LAB
www_1101_com_iimatugai_2011-01-19_html_006,SOCIAL_GATHERING
www_1101_com_iimatugai_2011-01-19_html_006,CONVERSATION
www_1101_com_iimatugai_2011-01-19_html_006,NOISY
www_1101_com_iimatugai_2011-01-19_html_007,AIRPORT
www_1101_com_iimatugai_2011-01-19_html_007,ANNOUNCE
www_1101_com_iimatugai_2011-01-19_html_007,NOISY
www_1101_com_iimatugai_2011-01-19_html_007,MIC_USED
