MishearID,EnvID
www_1101_com_iimatugai_2011-09-07_html_001,TOKYO_METRO_BUS_INSIDE
www_1101_com_iimatugai_2011-09-07_html_001,ANNOUNCEMENT
www_1101_com_iimatugai_2011-09-07_html_001,PUBLIC_TRANSPORT
www_1101_com_iimatugai_2011-09-07_html_001,NOISY
www_1101_com_iimatugai_2011-09-07_html_002,HIGHWAY
www_1101_com_iimatugai_2011-09-07_html_002,INSIDE_CAR
www_1101_com_iimatugai_2011-09-07_html_002,TRAFFIC_JAM
www_1101_com_iimatugai_2011-09-07_html_002,NOISE_PRESENT
www_1101_com_iimatugai_2011-09-07_html_003,HOME
www_1101_com_iimatugai_2011-09-07_html_003,MORNING
www_1101_com_iimatugai_2011-09-07_html_003,JUST_WOKEN_UP
www_1101_com_iimatugai_2011-09-07_html_003,INDOOR
www_1101_com_iimatugai_2011-09-07_html_003,QUIET
www_1101_com_iimatugai_2011-09-07_html_004,CAFE
www_1101_com_iimatugai_2011-09-07_html_004,STARBUCKS
www_1101_com_iimatugai_2011-09-07_html_004,INSIDE_STORE
www_1101_com_iimatugai_2011-09-07_html_004,SURROUNDING_TALKING_PRESENT
www_1101_com_iimatugai_2011-09-07_html_005,INSIDE_TAXI
www_1101_com_iimatugai_2011-09-07_html_005,RADIO
www_1101_com_iimatugai_2011-09-07_html_005,NIGHT
www_1101_com_iimatugai_2011-09-07_html_005,RAIN
www_1101_com_iimatugai_2011-09-07_html_005,CAR_NOISE_PRESENT
www_1101_com_iimatugai_2011-09-07_html_006,HOME
www_1101_com_iimatugai_2011-09-07_html_006,KITCHEN
www_1101_com_iimatugai_2011-09-07_html_006,TV_AUDIO_ONLY
www_1101_com_iimatugai_2011-09-07_html_006,DOING_HOUSEWORK
www_1101_com_iimatugai_2011-09-07_html_006,ANOTHER_ROOM
