MishearID,EnvID
www_1101_com_iimatugai_archive_more060327_001,RESTAURANT
www_1101_com_iimatugai_archive_more060327_001,CUSTOMER_SERVICE
www_1101_com_iimatugai_archive_more060327_001,NORMAL_CONVERSATION
www_1101_com_iimatugai_archive_more060327_001,SURROUNDING_NOISE_PRESENT
www_1101_com_iimatugai_archive_more060327_002,WORKPLACE
www_1101_com_iimatugai_archive_more060327_002,OFFICE
www_1101_com_iimatugai_archive_more060327_002,CHAT
www_1101_com_iimatugai_archive_more060327_002,QUIET_ENVIRONMENT
www_1101_com_iimatugai_archive_more060327_003,HOME
www_1101_com_iimatugai_archive_more060327_003,LIVING_ROOM
www_1101_com_iimatugai_archive_more060327_003,TV_WATCHING
www_1101_com_iimatugai_archive_more060327_003,FAMILY
www_1101_com_iimatugai_archive_more060327_003,LIVING_SOUND_PRESENT
www_1101_com_iimatugai_archive_more060327_004,PHONE
www_1101_com_iimatugai_archive_more060327_004,BUSINESS_USE
www_1101_com_iimatugai_archive_more060327_004,HANDSET
www_1101_com_iimatugai_archive_more060327_004,ONLY_OTHER_PERSON_VOICE
www_1101_com_iimatugai_archive_more060327_004,LOW_NOISE
www_1101_com_iimatugai_archive_more060327_005,WORKPLACE
www_1101_com_iimatugai_archive_more060327_005,OFFICE
www_1101_com_iimatugai_archive_more060327_005,GREETING
www_1101_com_iimatugai_archive_more060327_005,MULTIPLE_PEOPLE
www_1101_com_iimatugai_archive_more060327_005,QUIET_ENVIRONMENT
www_1101_com_iimatugai_archive_more060327_006,HOME
www_1101_com_iimatugai_archive_more060327_006,LIVING_ROOM
www_1101_com_iimatugai_archive_more060327_006,TV_WATCHING
www_1101_com_iimatugai_archive_more060327_006,BGM_NARRATION_PRESENT
www_1101_com_iimatugai_archive_more060327_007,TV
www_1101_com_iimatugai_archive_more060327_007,CM
www_1101_com_iimatugai_archive_more060327_007,MUSIC_SOUND_EFFECTS_PRESENT
www_1101_com_iimatugai_archive_more060327_008,HOME
www_1101_com_iimatugai_archive_more060327_008,LIVING_ROOM
www_1101_com_iimatugai_archive_more060327_008,COOKING_SHOW
www_1101_com_iimatugai_archive_more060327_008,COOKING_SOUND_NARRATION_PRESENT
www_1101_com_iimatugai_archive_more060327_009,HOME
www_1101_com_iimatugai_archive_more060327_009,LIVING_ROOM
www_1101_com_iimatugai_archive_more060327_009,MOVIE_CM
www_1101_com_iimatugai_archive_more060327_009,GRAND_BGM_NARRATION_PRESENT
www_1101_com_iimatugai_archive_more060327_010,WORKPLACE
www_1101_com_iimatugai_archive_more060327_010,OFFICE
www_1101_com_iimatugai_archive_more060327_010,MULTIPLE_PEOPLE
www_1101_com_iimatugai_archive_more060327_010,QUIET_ENVIRONMENT
