MishearID,EnvID
www_1101_com_m_iimatugai_1334_html_001,STORE
www_1101_com_m_iimatugai_1334_html_001,RETAIL
www_1101_com_m_iimatugai_1334_html_001,CONVERSATION
www_1101_com_m_iimatugai_1334_html_002,OUTDOOR
www_1101_com_m_iimatugai_1334_html_002,WALK
www_1101_com_m_iimatugai_1334_html_002,CONVERSATION
www_1101_com_m_iimatugai_1334_html_003,HOME
www_1101_com_m_iimatugai_1334_html_003,CONVERSATION
www_1101_com_m_iimatugai_1334_html_004,TELEVISION
www_1101_com_m_iimatugai_1334_html_004,NEWS
www_1101_com_m_iimatugai_1334_html_004,VIEWING
www_1101_com_m_iimatugai_1334_html_005,TELEVISION
www_1101_com_m_iimatugai_1334_html_005,NEWS
www_1101_com_m_iimatugai_1334_html_005,VIEWING
www_1101_com_m_iimatugai_1334_html_006,HOME
www_1101_com_m_iimatugai_1334_html_006,CONVERSATION
www_1101_com_m_iimatugai_1334_html_007,SUBWAY_PLATFORM
www_1101_com_m_iimatugai_1334_html_007,COMMUTE
www_1101_com_m_iimatugai_1334_html_007,ANNOUNCEMENT
www_1101_com_m_iimatugai_1334_html_007,NOISE
www_1101_com_m_iimatugai_1334_html_008,COMPANY
www_1101_com_m_iimatugai_1334_html_008,WORKPLACE
www_1101_com_m_iimatugai_1334_html_008,CONVERSATION
www_1101_com_m_iimatugai_1334_html_009,COMPANY
www_1101_com_m_iimatugai_1334_html_009,PRESENTATION_MEETING
www_1101_com_m_iimatugai_1334_html_009,PRESENTATION
www_1101_com_m_iimatugai_1334_html_010,HOME
www_1101_com_m_iimatugai_1334_html_010,STUDY
www_1101_com_m_iimatugai_1334_html_010,SCHOOL
www_1101_com_m_iimatugai_1334_html_011,LUNCH_BREAK
www_1101_com_m_iimatugai_1334_html_011,FRIEND
www_1101_com_m_iimatugai_1334_html_011,CONVERSATION
www_1101_com_m_iimatugai_1334_html_012,HOME
www_1101_com_m_iimatugai_1334_html_012,CONVERSATION
