MishearID,EnvID
www_1101_com_iimatugai_2011-02-09_html_001,TV
www_1101_com_iimatugai_2011-02-09_html_001,NEWS
www_1101_com_iimatugai_2011-02-09_html_001,HOME
www_1101_com_iimatugai_2011-02-09_html_001,NOISE_TV_AUDIO
www_1101_com_iimatugai_2011-02-09_html_002,HOME
www_1101_com_iimatugai_2011-02-09_html_002,RETURN_HOME
www_1101_com_iimatugai_2011-02-09_html_002,NO_NOISE
www_1101_com_iimatugai_2011-02-09_html_003,HOME
www_1101_com_iimatugai_2011-02-09_html_003,LIVING_ROOM
www_1101_com_iimatugai_2011-02-09_html_003,MORNING
www_1101_com_iimatugai_2011-02-09_html_003,NO_NOISE
www_1101_com_iimatugai_2011-02-09_html_004,HOME
www_1101_com_iimatugai_2011-02-09_html_004,CONVERSATION
www_1101_com_iimatugai_2011-02-09_html_004,NO_NOISE
www_1101_com_iimatugai_2011-02-09_html_005,RADIO
www_1101_com_iimatugai_2011-02-09_html_005,WORKING
www_1101_com_iimatugai_2011-02-09_html_005,NOISE_RADIO_AUDIO
www_1101_com_iimatugai_2011-02-09_html_006,TV
www_1101_com_iimatugai_2011-02-09_html_006,SINGING_PROGRAM
www_1101_com_iimatugai_2011-02-09_html_006,HOME
www_1101_com_iimatugai_2011-02-09_html_006,NOISE_TV_AUDIO
www_1101_com_iimatugai_2011-02-09_html_007,WORKPLACE
www_1101_com_iimatugai_2011-02-09_html_007,PHONE
www_1101_com_iimatugai_2011-02-09_html_007,NOISE_PHONE_LINE
www_1101_com_iimatugai_2011-02-09_html_008,WORKPLACE
www_1101_com_iimatugai_2011-02-09_html_008,WATCHING_NEWS
www_1101_com_iimatugai_2011-02-09_html_008,NOISE_TV_AUDIO
