MishearID,EnvID
www_1101_com_iimatugai_2012-01-18_html_001,KATEINAI
www_1101_com_iimatugai_2012-01-18_html_001,PHONE
www_1101_com_iimatugai_2012-01-18_html_002,OUTDOOR
www_1101_com_iimatugai_2012-01-18_html_002,CONVERSATION
www_1101_com_iimatugai_2012-01-18_html_003,CAR
www_1101_com_iimatugai_2012-01-18_html_003,CONVERSATION
www_1101_com_iimatugai_2012-01-18_html_004,WORKPLACE
www_1101_com_iimatugai_2012-01-18_html_004,PHONE
www_1101_com_iimatugai_2012-01-18_html_005,HOME
www_1101_com_iimatugai_2012-01-18_html_005,SCHOOL
www_1101_com_iimatugai_2012-01-18_html_005,CONVERSATION
www_1101_com_iimatugai_2012-01-18_html_006,VIDEO_STORE
www_1101_com_iimatugai_2012-01-18_html_006,CONVERSATION
www_1101_com_iimatugai_2012-01-18_html_007,HOME
www_1101_com_iimatugai_2012-01-18_html_007,ILLNESS_RECOVERY
www_1101_com_iimatugai_2012-01-18_html_007,CONVERSATION
