MishearID,EnvID
www_1101_com_iimatugai_archive_more080702_html_001,SCHOOL_CLASSROOM
www_1101_com_iimatugai_archive_more080702_html_001,FRIENDSHIP
www_1101_com_iimatugai_archive_more080702_html_001,NOISY
www_1101_com_iimatugai_archive_more080702_html_002,HOME
www_1101_com_iimatugai_archive_more080702_html_002,TV_ON
www_1101_com_iimatugai_archive_more080702_html_002,CLEANING
www_1101_com_iimatugai_archive_more080702_html_003,MORNING
www_1101_com_iimatugai_archive_more080702_html_003,MAKEUP
www_1101_com_iimatugai_archive_more080702_html_003,TV_AUDIO
www_1101_com_iimatugai_archive_more080702_html_004,HOME
www_1101_com_iimatugai_archive_more080702_html_004,COUPLE_CONVERSATION
www_1101_com_iimatugai_archive_more080702_html_004,QUIET_ENVIRONMENT
www_1101_com_iimatugai_archive_more080702_html_005,TRAIN_INTERIOR
www_1101_com_iimatugai_archive_more080702_html_005,TRAIN_ANNOUNCEMENT
www_1101_com_iimatugai_archive_more080702_html_005,DOZING_OFF
www_1101_com_iimatugai_archive_more080702_html_005,NOISY
www_1101_com_iimatugai_archive_more080702_html_006,WATCHING_TV_PROGRAM
www_1101_com_iimatugai_archive_more080702_html_006,QUIET_ENVIRONMENT
www_1101_com_iimatugai_archive_more080702_html_007,HOME
www_1101_com_iimatugai_archive_more080702_html_007,MORNING
www_1101_com_iimatugai_archive_more080702_html_007,PARENT_CHILD_CONVERSATION
www_1101_com_iimatugai_archive_more080702_html_008,PARENTS_KITCHEN
www_1101_com_iimatugai_archive_more080702_html_008,FAMILY
www_1101_com_iimatugai_archive_more080702_html_008,CLEANING
www_1101_com_iimatugai_archive_more080702_html_008,LIVING_NOISE
www_1101_com_iimatugai_archive_more080702_html_009,HOSPITAL
www_1101_com_iimatugai_archive_more080702_html_009,ANNOUNCEMENT
www_1101_com_iimatugai_archive_more080702_html_009,PUBLIC_SPACE
www_1101_com_iimatugai_archive_more080702_html_009,NOISY
www_1101_com_iimatugai_archive_more080702_html_010,HOME
www_1101_com_iimatugai_archive_more080702_html_010,TV_WATCHING
www_1101_com_iimatugai_archive_more080702_html_010,MOBILE_OPERATION
