MishearID,EnvID
www_1101_com_iimatugai_archive_more070828_html_001,HOME_LIVING_ROOM_TV_GAME_FAMILY_CONVERSATION
www_1101_com_iimatugai_archive_more070828_html_002,HOME_TV_CONVERSATION
www_1101_com_iimatugai_archive_more070828_html_003,HOME_CHILDCARE_RADIO_CONVERSATION
www_1101_com_iimatugai_archive_more070828_html_004,IZAKAYA_ORDERING_INDOOR_NOISE
www_1101_com_iimatugai_archive_more070828_html_005,ELECTION_CAR_OUTDOOR_LOUDSPEAKER_NOISE
www_1101_com_iimatugai_archive_more070828_html_006,HOME_CONVERSATION_DAILY_LIFE
www_1101_com_iimatugai_archive_more070828_html_007,TRAIN_INDOOR_ANNOUNCEMENT_NOISE
www_1101_com_iimatugai_archive_more070828_html_008,TRAIN_INDOOR_ANNOUNCEMENT_NOISE
www_1101_com_iimatugai_archive_more070828_html_009,TRAIN_INDOOR_ANNOUNCEMENT_INFANT_NOISE
www_1101_com_iimatugai_archive_more070828_html_010,RYOKAN_FRONT_CHECKIN_CONVERSATION
www_1101_com_iimatugai_archive_more070828_html_011,UNKNOWN_CONVERSATION_DAILY_LIFE
