MishearID,EnvID
www_1101_com_m_iimatugai_1357_html_005,WORKPLACE
www_1101_com_m_iimatugai_1357_html_005,CALENDAR_ENTRY
www_1101_com_m_iimatugai_1357_html_006,STATION
www_1101_com_m_iimatugai_1357_html_006,TRAIN
www_1101_com_m_iimatugai_1357_html_006,ANNOUNCEMENT
www_1101_com_m_iimatugai_1357_html_006,NOISE_PRESENT
www_1101_com_m_iimatugai_1357_html_007,HOME
www_1101_com_m_iimatugai_1357_html_007,TELEVISION
www_1101_com_m_iimatugai_1357_html_007,CM_AUDIO
www_1101_com_m_iimatugai_1357_html_008,HOME
www_1101_com_m_iimatugai_1357_html_008,CONVERSATION
