MishearID,EnvID
www_1101_com_iimatugai_2010-06-08_html_001,SCHOOL_CLASSROOM
www_1101_com_iimatugai_2010-06-08_html_001,FRIEND_CONVERSATION
www_1101_com_iimatugai_2010-06-08_html_002,HOME
www_1101_com_iimatugai_2010-06-08_html_002,PHONE
www_1101_com_iimatugai_2010-06-08_html_002,SEASON_CHRISTMAS
www_1101_com_iimatugai_2010-06-08_html_003,HOME
www_1101_com_iimatugai_2010-06-08_html_003,PARENT_CHILD_CONVERSATION
www_1101_com_iimatugai_2010-06-08_html_004,WATCHING_TV
www_1101_com_iimatugai_2010-06-08_html_004,LUNCH_BREAK
www_1101_com_iimatugai_2010-06-08_html_005,RADIO
www_1101_com_iimatugai_2010-06-08_html_005,LOCAL_NEWS
www_1101_com_iimatugai_2010-06-08_html_006,INSIDE_CAR
www_1101_com_iimatugai_2010-06-08_html_006,DRIVE
www_1101_com_iimatugai_2010-06-08_html_006,HIGHWAY
www_1101_com_iimatugai_2010-06-08_html_006,NERVES
www_1101_com_iimatugai_2010-06-08_html_007,INSIDE_TRAIN
www_1101_com_iimatugai_2010-06-08_html_007,ANNOUNCEMENT
www_1101_com_iimatugai_2010-06-08_html_007,IN_TRANSIT
