MishearID,EnvID
www_1101_com_iimatugai_archive_more090630_001,OUTDOOR_CONCERT
www_1101_com_iimatugai_archive_more090630_001,AUDIENCE_SEATING
www_1101_com_iimatugai_archive_more090630_001,CHILD_VOICE
www_1101_com_iimatugai_archive_more090630_001,NOISY
www_1101_com_iimatugai_archive_more090630_002,SCHOOL_CLASSROOM
www_1101_com_iimatugai_archive_more090630_002,MORNING
www_1101_com_iimatugai_archive_more090630_002,FRIENDS
www_1101_com_iimatugai_archive_more090630_002,QUIET_CLASSROOM
www_1101_com_iimatugai_archive_more090630_003,HOME_OR_FRIENDS_HOUSE
www_1101_com_iimatugai_archive_more090630_003,QUIET_ENVIRONMENT
www_1101_com_iimatugai_archive_more090630_004,STATION_PLATFORM
www_1101_com_iimatugai_archive_more090630_004,ANNOUNCEMENT
www_1101_com_iimatugai_archive_more090630_004,WAITING_FOR_TRAIN
www_1101_com_iimatugai_archive_more090630_004,NOISY
www_1101_com_iimatugai_archive_more090630_005,HOME
www_1101_com_iimatugai_archive_more090630_005,KITCHEN
www_1101_com_iimatugai_archive_more090630_005,DAILY_CONVERSATION
www_1101_com_iimatugai_archive_more090630_006,SOBU_LINE_CAR
www_1101_com_iimatugai_archive_more090630_006,ANNOUNCEMENT
www_1101_com_iimatugai_archive_more090630_006,SURROUNDING_NOISE
www_1101_com_iimatugai_archive_more090630_007,BUS_INTERIOR
www_1101_com_iimatugai_archive_more090630_007,MORNING
www_1101_com_iimatugai_archive_more090630_007,PARENT_CHILD
www_1101_com_iimatugai_archive_more090630_007,RUNNING_NOISE
www_1101_com_iimatugai_archive_more090630_008,FRIENDS_HOUSE
www_1101_com_iimatugai_archive_more090630_008,BABY
www_1101_com_iimatugai_archive_more090630_008,QUIET_ENVIRONMENT
www_1101_com_iimatugai_archive_more090630_009,HOME
www_1101_com_iimatugai_archive_more090630_009,LIVING_ROOM
www_1101_com_iimatugai_archive_more090630_009,WATCHING_TV
