MishearID,EnvID
www_1101_com_m_iimatugai_1229_html_001,HOME
www_1101_com_m_iimatugai_1229_html_001,KITCHEN
www_1101_com_m_iimatugai_1229_html_001,LIVING_ROOM
www_1101_com_m_iimatugai_1229_html_001,NOISY
www_1101_com_m_iimatugai_1229_html_001,WATCHING_TV
www_1101_com_m_iimatugai_1229_html_002,HOME
www_1101_com_m_iimatugai_1229_html_002,LIVING_ROOM
www_1101_com_m_iimatugai_1229_html_002,WATCHING_TV
www_1101_com_m_iimatugai_1229_html_003,HOME
www_1101_com_m_iimatugai_1229_html_003,WATCHING_TV
www_1101_com_m_iimatugai_1229_html_003,CONVERSATION_MIXED
www_1101_com_m_iimatugai_1229_html_004,HOME
www_1101_com_m_iimatugai_1229_html_004,RADIO
www_1101_com_m_iimatugai_1229_html_004,NOISE_UNKNOWN
www_1101_com_m_iimatugai_1229_html_005,HOME
www_1101_com_m_iimatugai_1229_html_005,CLEANING
www_1101_com_m_iimatugai_1229_html_005,TV_AUDIO_ONLY
www_1101_com_m_iimatugai_1229_html_005,NOISY
www_1101_com_m_iimatugai_1229_html_006,HOME
www_1101_com_m_iimatugai_1229_html_006,CONVERSATION
www_1101_com_m_iimatugai_1229_html_007,TRAIN
www_1101_com_m_iimatugai_1229_html_007,ANNOUNCEMENT
www_1101_com_m_iimatugai_1229_html_007,NAP
www_1101_com_m_iimatugai_1229_html_007,NOISY
www_1101_com_m_iimatugai_1229_html_008,COMPANY
www_1101_com_m_iimatugai_1229_html_008,PHONE
www_1101_com_m_iimatugai_1229_html_008,NOISE_UNKNOWN
www_1101_com_m_iimatugai_1229_html_009,HOME
www_1101_com_m_iimatugai_1229_html_009,WATCHING_TV
www_1101_com_m_iimatugai_1229_html_009,QUIZ_SHOW
www_1101_com_m_iimatugai_1229_html_010,HOME
www_1101_com_m_iimatugai_1229_html_010,WATCHING_TV
